target_id	length	eff_length	est_counts	tpm
YAL029C	4416	4163.07	1499	6.24135
YAL028W	1587	1304.43	1417	18.8296
YAL027W	786	499.998	318	11.0243
YAL026C-A	438	168.6	20.334	2.09053
YAL026C	4068	3816.13	917.666	4.16824
YAL025C	921	640.328	527	14.2659
YAL024C	4308	4064.03	166	0.708014
YAL023C	2280	2004.37	4375	37.8347
YAL022C	1554	1276.39	474	6.43703
YAL021C	2514	2230.05	1082.11	8.41098
YAL020C	1002	711.78	362.026	8.81626
YAL019W-A	570	284.675	76.9742	4.68691
YAL019W	3396	3131	893	4.94379
YAL018C	978	695.81	186	4.63354
YAL017W	4071	3796.85	4578	20.8998
YAL016C-B	186	31.4165	2	1.10348
YAL016C-A	315	81.5493	159.884	33.9841
YAL016W	1908	1632.55	4571.12	48.5339
YAL015C	1200	906.251	2167	41.4478
YAL014C	768	477.432	1666	60.486
YAL013W	1218	920.668	4290	80.7691
YAL012W	1185	893.559	9280	180.018
YAL011W	1878	1599.79	1731	18.7553
YAL010C	1482	1206.21	799	11.482
YAL009W	780	501.197	690	23.8633
YAL008W	597	311.169	1342	74.7561
YAL007C	648	362.559	1391	66.5027
YAL005C	1929	1625.09	46392.3	494.835
YAL004W	648	364.812	0	0
YAL003W	621	328.911	2566	135.229
YAL002W	3825	3588.07	1049	5.06764
YAL001C	3483	3221.07	2660	14.3144
YAR002W	1620	1342.17	1621	20.9347
YAR002C-A	660	376.906	1121	51.5541
YAR003W	1281	994.143	1075	18.7435
YAR007C	1866	1584.83	2477	27.0916
YAR008W	828	543.894	630	20.0779
YAR009C	3591	3327.99	1.86002	0.00968783
YAR010C	1323	1039.31	0	0
YAR014C	2130	1841.4	1149	10.8159
YAR015W	921	633.982	645	17.6349
YAR018C	1308	1028.07	309	5.20985
YAR019C	2925	2653.17	1886	12.3216
YAR019W-A	333	92.5208	41	7.68131
YAR020C	168	28.4233	2	1.21968
YAR023C	540	259.385	300	20.0478
YAR027W	708	424.793	1148	46.8441
YAR028W	705	421.536	0	0
YAR029W	225	40.6415	0	0
YAR030C	342	98.2715	0	0
YAR031W	897	609.019	479	13.6331
YAR033W	705	421.434	2	0.0822604
YAR035W	2064	1743.49	234	2.32641
YAR035C-A	81	44.9355	0	0
YAR042W	3567	3271.14	1252	6.63431
YAR047C	321	84.8179	0	0
YAR050W	4614	4328.94	230.85	0.924357
YAR053W	297	71.9271	16	3.85583
YAR060C	336	94.4171	7	1.2851
YAR061W	1006	721.968	9.61706	0.230895
YAR064W	300	73.0449	0	0
YAR066W	612	329.298	0	0
YAR068W	486	209.605	163	13.4796
YAR069C	294	70.4807	5.5	1.35264
YAR070C	300	73.0449	0	0
YAR071W	1404	1116.52	682.416	10.5943
YAR073W	1212	924.167	10.0417	0.188342
YAR075W	474	199.37	0	0
YBL113C	2379	2115.55	447.248	3.66452
YBL113W-A	483	206.968	148.451	12.4328
YBL112C	318	83.2333	3.34298	0.69619
YBL111C	2004	1722.27	139.626	1.40526
YBL109W	336	94.4171	255.272	46.8644
YBL108C-A	129	27.694	0	0
YBL108W	306	76.0611	32.5398	7.41553
YBL107W-A	105	40.1897	91.0447	39.2673
YBL107C	591	313.029	807	44.6869
YBL106C	3033	2759.8	572	3.5926
YBL105C	3456	3180.13	3120	17.0059
YBL104C	3117	2843.72	1703	10.3805
YBL103C	1461	1175.68	4419	65.1516
YBL102W	648	359.068	1346	64.9769
YBL101C	3354	3061.31	7894	44.6972
YBL100W-C	120	29.216	68	40.344
YBL100W-A	1317	1037.52	13.3751	0.223455
YBL100W-B	5313	5069.17	928.102	3.17358
YBL100C	315	81.5493	3510.67	746.209
YBL099W	1638	1334.51	20397.3	264.937
YBL098W	1383	1094.57	2041	32.3215
YBL097W	2265	1988.52	1075	9.37064
YBL096C	309	78.1828	48.5231	10.7579
YBL095W	813	524.486	1222.63	40.4064
YBL094C	333	92.5208	210.85	39.5025
YBL093C	663	374.013	4764	220.788
YBL092W	393	133.56	2673	346.907
YBL091C-A	528	247.973	1665	116.386
YBL091C	1266	978.098	3008	53.3072
YBL090W	534	253.695	1186	81.0332
YBL089W	1380	1105.61	1218	19.0957
YBL088C	8364	8169.38	1819	3.85953
YBL087C	414	149.712	980.351	113.505
YBL086C	1401	1111.47	6799	106.032
YBL085W	2943	2657.72	3152	20.5573
YBL084C	2277	2012.09	3413	29.4022
YBL083C	426	159.006	83.6675	9.12082
YBL082C	1377	1089.55	1339.33	21.3075
YBL081W	1107	819.167	980.633	20.7503
YBL080C	1626	1339.2	3063	39.6455
YBL079W	4509	4257.31	5376	21.8884
YBL078C	354	106.284	6623	1080.14
YBL077W	432	163.79	125.714	13.3042
YBL076C	3219	2933.11	6074.29	35.8969
YBL075C	1950	1666.07	19779	205.78
YBL074C	1068	783.255	1436	31.7791
YBL073W	312	79.9465	58	12.5753
YBL072C	603	313.319	4846.36	268.114
YBL071C-B	99	45.0222	112	43.1203
YBL071W-A	249	50.0105	851	294.957
YBL071C	309	78.1828	338	74.937
YBL070C	321	84.8179	162.761	33.2623
YBL069W	1290	1005.32	2687.81	46.3431
YBL068W-A	237	45.0984	35.4256	13.6159
YBL068W	981	692.705	955	23.8971
YBL067C	2244	1978.09	1730	15.1597
YBL066C	3447	3166.75	6255.29	34.2392
YBL065W	345	100.216	109.713	18.9764
YBL064C	786	495.236	24707	864.766
YBL063W	3336	3077.71	1551	8.73524
YBL062W	381	125.048	0	0
YBL061C	2091	1822.96	5268	50.091
YBL060W	2064	1791.54	2851	27.5843
YBL059C-A	330	90.6143	1342	256.712
YBL059W	582	302.373	1181	67.7014
YBL058W	1272	979.675	17769	314.392
YBL057C	627	344.688	3131	157.452
YBL056W	1407	1122.69	11534	178.077
YBL055C	1257	976.816	2728	48.4086
YBL054W	1578	1305.73	3150	41.8165
YBL053W	375	120.697	75.1481	10.7923
YBL052C	2496	2218.34	1513.85	11.829
YBL051C	2007	1728.46	11731	117.643
YBL050W	879	595.851	11781	342.717
YBL049W	417	151.821	3531	403.141
YBL048W	312	79.9465	405	87.8105
YBL047C	4146	3863.7	16914	75.8811
YBL046W	1326	1051.04	4367	72.02
YBL045C	1374	1080.35	24433	392.014
YBL044W	369	116.696	466	69.2183
YBL043W	774	495.815	2932	102.503
YBL042C	1920	1635.28	1131	11.9884
YBL041W	726	439.948	8002	315.274
YBL040C	660	377.13	3820	175.575
YBL039W-B	180	31.0669	632	352.622
YBL039C	1740	1457.17	3948	46.9631
YBL039C-A	84	46.4688	0	0
YBL038W	699	412.223	8451	355.359
YBL037W	3078	2810.35	4415	27.2308
YBL036C	774	491.877	8346	294.112
YBL035C	2118	1839.74	2707	25.5049
YBL034C	4542	4296.52	4154	16.7587
YBL033C	1038	753.392	14339	329.905
YBL032W	1146	844.371	7067	145.075
YBL031W	1017	732.207	807	19.1043
YBL030C	957	664.74	13121	342.141
YBL029C-A	285	65.6336	1670	441.043
YBL029W	1131	849.178	904	18.4527
YBL028C	321	84.8179	602	123.027
YBL027W	570	288.122	4679.22	281.506
YBL026W	288	67.2472	1343	346.173
YBL025W	438	168.6	1504	154.626
YBL024W	2055	1775.5	3621	35.3508
YBL023C	2607	2328.16	1465	10.9073
YBL022C	3402	3120.97	7494	41.6212
YBL021C	435	166.225	1239	129.201
YBL020W	1725	1440.21	3198	38.4895
YBL019W	1563	1282.32	1286	17.3834
YBL018C	402	140.402	505	62.3461
YBL017C	4740	4490.17	2518	9.72038
YBL016W	1062	770.853	531	11.9403
YBL015W	1581	1290.1	9306	125.035
YBL014C	2685	2401.18	6034	43.5583
YBL013W	1206	906.179	973	18.6119
YBL012C	402	140.402	583.195	71.9999
YBL011W	2280	1984.2	7227.8	63.1409
YBL010C	843	555.874	736	22.9505
YBL009W	2031	1758.55	1473	14.519
YBL008W-A	240	46.4678	22	8.20656
YBL008W	2523	2244.02	1357	10.482
YBL007C	3735	3442.72	11879	59.8094
YBL006C	543	262.28	1829	120.876
YBL006W-A	150	27.8389	0	0
YBL005W	2931	2675.69	3258	21.106
YBL005W-A	1323	1040.3	182.274	3.03709
YBL005W-B	5268	5014.47	20657	71.4058
YBL004W	7482	7295.51	3217	7.6434
YBL003C	399	138.043	716.081	89.9165
YBL002W	396	135.691	1011	129.149
YBL001C	315	81.5493	1539	327.122
YBR001C	2343	2064.87	9722	81.6119
YBR002C	861	573.424	3550	107.311
YBR003W	1422	1132.68	6885	105.363
YBR004C	1302	1027.05	3364	56.7746
YBR005W	642	350.474	3885	192.144
YBR006W	1494	1212.76	5358	76.5804
YBR007C	2211	1939.95	1562	13.9566
YBR008C	1647	1374.65	1166	14.7027
YBR009C	312	79.9465	3929.86	852.056
YBR010W	411	147.45	5146.71	605.029
YBR011C	864	571.586	22691	688.117
YBR012C	420	154.005	876	98.596
YBR012W-A	1323	1036.35	0	0
YBR012W-B	5271	5006.38	3352.21	11.6064
YBR013C	390	131.272	894	118.048
YBR014C	612	331.156	3174	166.137
YBR015C	1794	1515.23	9073	103.792
YBR016W	387	129.003	9783	1314.51
YBR017C	2757	2490.34	4837.14	33.6682
YBR018C	1101	816.569	990	21.0152
YBR019C	2100	1807.76	482	4.62164
YBR020W	1587	1303.67	334	4.44089
YBR021W	1902	1616.13	987	10.586
YBR022W	534	253.695	642	43.8645
YBR023C	3498	3230.86	6699	35.9404
YBR024W	906	622.543	2917	81.2191
YBR025C	1185	900.504	7045	135.608
YBR026C	1143	859.76	5576	112.418
YBR027C	333	92.5208	15	2.81024
YBR028C	1578	1300.95	2221	29.5922
YBR029C	1374	1096.6	5348	84.5349
YBR030W	1659	1382.46	3126	39.1946
YBR031W	1089	791.96	8508.26	186.221
YBR032W	303	74.5246	237	55.1239
YBR033W	2760	2492.07	2465	17.1454
YBR034C	1047	762.77	6197	140.825
YBR035C	687	398.548	5482	238.424
YBR036C	1233	937.303	8125	150.257
YBR037C	888	601.76	4405	126.886
YBR038W	2892	2619.15	7579	50.1582
YBR039W	936	649.726	9944	265.291
YBR040W	897	614.873	204	5.75089
YBR041W	2010	1731.88	3389	33.9192
YBR042C	1194	910.5	917	17.4574
YBR043C	2070	1788.68	1979	19.1781
YBR044C	1719	1434.89	3250	39.2604
YBR045C	1920	1641.68	2302	24.3056
YBR046C	1005	722.891	3939	94.4504
YBR047W	528	247.973	1082	75.6333
YBR048W	471	196.617	2986.59	263.297
YBR049C	2433	2153.25	17400	140.07
YBR050C	1017	738.902	2737.33	64.2141
YBR051W	351	104.064	700.673	116.709
YBR052C	633	341.274	5435	276.049
YBR053C	1077	790.451	10648	233.498
YBR054W	1035	745.882	7744.57	179.977
YBR055C	2700	2442.24	3010	21.3633
YBR056W	1506	1228.13	10571	149.197
YBR056W-A	201	34.0124	2015	1026.9
YBR056C-B	159	28.7285	0	0
YBR057C	1101	817.518	3039	64.4353
YBR058C	2346	2067.12	3039	25.4833
YBR058C-A	243	47.5022	709	258.716
YBR059C	3327	3045.82	6768	38.5165
YBR060C	1863	1599.38	1909	20.6892
YBR061C	933	645.05	644	17.3055
YBR062C	543	262.28	1111	73.4244
YBR063C	1215	936.549	1890.22	34.9842
YBR064W	429	161.384	572.784	61.5208
YBR065C	1095	821.19	2544	53.6987
YBR066C	663	379.23	709	32.4067
YBR067C	633	339.194	26972	1378.34
YBR068C	1830	1545.1	7968	89.3889
YBR069C	1860	1574.72	1004	11.0515
YBR070C	714	434.752	372	14.8317
YBR071W	636	347.963	2187	108.945
YBR072W	645	355.51	115452	5629.11
YBR072C-A	162	28.6518	7	4.23484
YBR073W	2877	2610.89	581	3.85726
YBR074W	2931	2676.35	852	5.51807
YBR076W	1065	787.896	2057	45.2539
YBR076C-A	267	57.617	1371	412.456
YBR077C	489	212.215	3755	306.708
YBR078W	1290	1009.13	11158	191.659
YBR079C	2895	2617.66	3417	22.6267
YBR080C	2277	2001.36	2868	24.8396
YBR081C	3999	3733.15	4126	19.1578
YBR082C	447	176.343	4065	399.571
YBR083W	1461	1179.06	994	14.6131
YBR084W	2928	2651.38	1188	7.76667
YBR084C-A	570	288.122	2998.78	180.409
YBR085W	924	637.178	344	9.35811
YBR085C-A	258	53.9556	12993	4174.11
YBR086C	2841	2565.64	8508	57.4809
YBR087W	1065	778.71	830	18.4754
YBR088C	777	485.966	893.685	31.8764
YBR089W	600	312.58	1206.32	66.8946
YBR089C-A	300	73.0449	3810.34	904.201
YBR090C	369	116.696	1744.66	259.146
YBR091C	330	90.6143	2673	511.321
YBR092C	1404	1112.69	7353.54	114.555
YBR093C	1404	1119.59	2231.46	34.5478
YBR094W	2262	1971.51	1770	15.562
YBR095C	1293	1012.22	4060	69.5249
YBR096W	693	413.684	2286	95.7852
YBR097W	4365	4130.12	2079	8.72534
YBR098W	2076	1807.2	1402	13.4472
YBR099C	384	126.934	0	0
YBR101C	873	589.54	5413	159.153
YBR102C	2262	1986.98	1661	14.49
YBR103W	1608	1326.47	1790	23.3908
YBR103C-A	144	27.0963	1	0.639707
YBR104W	990	699.881	760	18.8226
YBR105C	1089	804.521	14642	315.467
YBR106W	567	285.209	6755	410.538
YBR107C	738	454.963	1680	64.0065
YBR108W	2844	2557.84	6706	45.4444
YBR109C	444	173.694	5177	516.636
YBR109W-A	225	40.6415	85	36.2527
YBR110W	1350	1070.47	4191	67.8631
YBR111C	696	412.029	3564	149.934
YBR111W-A	291	68.761	426	107.389
YBR112C	2901	2644.47	3077.67	20.1731
YBR113W	483	206.968	345.948	28.9733
YBR114W	2373	2096.17	7925	65.5336
YBR115C	4179	3904.58	2808	12.4656
YBR116C	528	247.973	365.283	25.5338
YBR117C	2046	1753.04	6639.72	65.6522
YBR118W	1377	1078.45	87.1688	1.40105
YBR119W	897	621.035	1122	31.3161
YBR120C	489	212.215	1308	106.837
YBR121C	2004	1712.72	5118	51.7971
YBR121C-A	159	28.7285	0	0
YBR122C	534	253.695	5583	381.457
YBR123C	1950	1669.72	3280.24	34.0529
YBR124W	360	110.392	64.7593	10.1684
YBR125C	1182	893.9	2360	45.7629
YBR126C	1488	1197.62	49670	718.894
YBR126W-A	207	36.606	881.431	417.376
YBR126W-B	144	27.0963	152.569	97.5992
YBR127C	1554	1267.48	13309	182.009
YBR128C	1035	762.056	1933	43.9679
YBR129C	987	709.417	3049	74.4983
YBR130C	1278	1002.74	3816	65.9648
YBR131W	2115	1837.07	4221	39.8273
YBR131C-A	90	49.5294	0	0
YBR132C	1791	1507.81	4650	53.4562
YBR133C	2484	2192.68	5116	40.4432
YBR134W	402	140.402	59	7.284
YBR135W	453	181.272	3984	380.961
YBR136W	7107	6899.36	2437	6.12262
YBR137W	540	259.385	1956	130.712
YBR138C	1575	1288.42	2643	35.5574
YBR139W	1527	1238.69	5351	74.8794
YBR140C	9279	9091.34	3235	6.1679
YBR141C	1014	732.284	863	20.4278
YBR141W-A	96	49.9474	0	0
YBR142W	2322	2050.44	1855	15.6815
YBR143C	1314	1036.06	10380	173.661
YBR144C	315	81.5493	358	76.0946
YBR145W	1056	769.049	5674	127.887
YBR146W	837	555.073	8711	272.025
YBR147W	891	617.192	4016	112.788
YBR148W	1830	1573.93	1775	19.5481
YBR149W	1035	742.385	11167	260.734
YBR150C	3285	3033.86	11119.8	63.5318
YBR151W	951	674.904	20410	524.194
YBR152W	876	590.332	2246	65.9484
YBR153W	735	450.15	1759	67.7328
YBR154C	648	365.079	2148	101.985
YBR155W	1158	884.569	1427	27.963
YBR156C	2097	1818.8	789	7.51937
YBR157C	768	487.155	194	6.90281
YBR158W	1650	1378.98	2029	25.5044
YBR159W	1044	761.31	1755	39.9583
YBR160W	897	611.678	3723	105.502
YBR161W	1131	849.276	3518	71.8022
YBR162C	1368	1079.76	8561	137.432
YBR162W-A	198	33.8326	1897	971.902
YBR163W	1758	1488.69	4555	53.0366
YBR164C	552	270.877	2609	166.952
YBR165W	834	553.553	8423	263.754
YBR166C	1359	1076.5	2203	35.4724
YBR167C	423	156.467	628	69.571
YBR168W	1242	967.237	1560	27.9565
YBR169C	2082	1795.31	20504	197.965
YBR170C	1743	1459.83	5155	61.2093
YBR171W	621	336.451	1942	100.05
YBR172C	2223	1932.76	7923	71.0561
YBR173C	447	176.343	4040	397.113
YBR174C	315	81.5493	216.531	46.0247
YBR175W	948	662.423	1508.47	39.4723
YBR176W	939	655.58	1329	35.139
YBR177C	1356	1072.92	15517.9	250.701
YBR178W	375	120.697	98.0532	14.0818
YBR179C	2568	2307.42	6799	51.075
YBR180W	1719	1437.75	1192	14.3709
YBR181C	711	424.166	4920	201.057
YBR182C	1359	1071.13	2066	33.4332
YBR182C-A	195	33.1035	428	224.11
YBR183W	951	664.283	4273	111.499
YBR184W	1572	1300.3	289	3.85253
YBR185C	837	554.587	1443	45.1011
YBR186W	1695	1420.79	650	7.93
YBR187W	843	557.462	1167	36.2866
YBR188C	423	156.467	733	81.2031
YBR189W	588	300.7	988.301	56.9701
YBR190W	312	79.9465	128	27.7524
YBR191W	483	206.968	1326	111.053
YBR191W-A	75	43.4643	0	0
YBR192W	1134	848.634	1165	23.7956
YBR193C	672	388.557	1844	82.2616
YBR194W	372	118.764	682	99.5381
YBR195C	1269	985.285	843	14.8305
YBR196C	1665	1372.86	30635	386.797
YBR196C-A	150	27.8389	95	59.1511
YBR196C-B	105	40.1897	143	61.6755
YBR197C	654	370.252	800	37.4528
YBR198C	2397	2124.43	7827	63.8623
YBR199W	1395	1114.99	21848	339.65
YBR200W	1656	1371.23	2732	34.5352
YBR200W-A	165	28.0075	126	77.9806
YBR201W	636	344.539	758	38.1348
YBR201C-A	204	35.5566	1444	703.943
YBR202W	2538	2262.76	1750	13.4057
YBR203W	2775	2504.08	5556	38.4596
YBR204C	1128	844.455	2064	42.3666
YBR205W	1215	928.738	1254.57	23.4149
YBR206W	324	86.7205	121.431	24.2716
YBR207W	1398	1116.98	2853	44.2739
YBR208C	5508	5227.86	1688	5.59679
YBR209W	318	83.2333	225	46.8572
YBR210W	429	161.384	1317	141.455
YBR211C	975	693.051	6116	152.965
YBR212W	2019	1719.09	14188.5	143.063
YBR213W	825	535.316	900	29.1422
YBR214W	1584	1292.42	26941	361.328
YBR215W	1878	1605.4	2028	21.8965
YBR216C	2025	1754.81	1877	18.5407
YBR217W	561	279.379	870	53.978
YBR218C	3543	3255.89	8886.23	47.3084
YBR219C	384	126.934	25.0046	3.41454
YBR220C	1683	1400.9	1896	23.4596
YBR221C	1101	807.844	6942	148.953
YBR221W-A	105	40.1897	252	108.687
YBR222C	1632	1346.66	19786	254.678
YBR223C	1635	1353.86	2495.89	31.9552
YBR223W-A	120	29.216	0	0
YBR224W	516	237.151	55.1119	4.02821
YBR225W	2703	2419.49	4127.36	29.5691
YBR226C	411	147.45	119.645	14.065
YBR227C	1563	1291.14	1658	22.2589
YBR228W	915	635.523	1159	31.6113
YBR229C	2865	2575.99	3237	21.7816
YBR230C	405	142.69	5920	719.148
YBR230W-A	201	34.0124	364	185.504
YBR231C	912	622.581	1396	38.867
YBR232C	360	110.392	207.259	32.5436
YBR233W	1242	955.778	950.741	17.2423
YBR233W-A	285	65.6336	290	76.5883
YBR234C	1155	863.194	5330	107.031
YBR235W	3363	3086.79	3366	18.9016
YBR236C	1311	1029.58	3658	61.5848
YBR237W	2550	2283.2	3649	27.7027
YBR238C	2196	1913.65	801	7.2554
YBR239C	1590	1295.15	939	12.5671
YBR240C	1353	1065.54	7824	127.277
YBR241C	1467	1169.77	8526	126.339
YBR242W	717	428.58	2784	112.597
YBR243C	1347	1054.12	2226	36.6037
YBR244W	489	212.215	434	35.449
YBR245C	3390	3117.53	1815	10.0915
YBR246W	1164	877.27	1178	23.2757
YBR247C	1452	1176.48	1933	28.4799
YBR248C	1659	1370.52	1613	20.4004
YBR249C	1113	813.607	2549	54.3058
YBR250W	1572	1294.45	912	12.2124
YBR251W	924	643.689	2813	75.7503
YBR252W	444	173.694	1271	126.839
YBR253W	366	114.59	2076	314.03
YBR254C	528	247.973	1049	73.3266
YBR255W	2085	1818.78	4598	43.8207
YBR255C-A	363	112.503	892	137.433
YBR256C	717	430.859	5396	217.084
YBR257W	840	561.67	2927	90.3301
YBR258C	429	161.384	579	62.1885
YBR259W	2067	1799.89	2259	21.7552
YBR260C	2001	1717.51	3744	37.7857
YBR261C	699	407.046	1208	51.4416
YBR262C	321	84.8179	2514	513.77
YBR263W	1473	1176.75	8878	130.774
YBR264C	600	315.019	1876	103.226
YBR265W	963	676.95	5423	138.859
YBR267W	1182	897.502	4824	93.1672
YBR266C	453	181.272	0	0
YBR268W	318	83.2333	694	144.528
YBR269C	417	151.821	3430	391.61
YBR270C	1638	1356.54	2272	29.0313
YBR271W	1260	977.307	1911	33.8938
YBR272C	1443	1163.12	2838	42.2939
YBR273C	1311	1032.84	4373	73.3902
YBR274W	1584	1307.35	2836	37.6016
YBR275C	5751	5535.43	1418	4.44034
YBR276C	2424	2155.08	5579	44.8729
YBR277C	402	140.402	136.029	16.7938
YBR278W	606	318.353	858.971	46.7693
YBR279W	1338	1051.89	15735	259.291
YBR280C	1914	1633.45	7387	78.3888
YBR281C	2637	2367	2231	16.3378
YBR282W	441	171.041	2443	247.579
YBR283C	1473	1197.65	9257	133.977
YBR284W	2394	2120.03	5385	44.0286
YBR285W	435	166.225	2509	261.635
YBR286W	1614	1325.27	58144	760.488
YBR287W	1284	994.36	13018	226.93
YBR288C	1452	1174.99	2512	37.0575
YBR289W	2718	2439.64	5364.24	38.1131
YBR290W	966	684.333	13984	354.205
YBR291C	900	612.993	2205	62.351
YBR292C	372	118.764	431	62.9046
YBR293W	1425	1156.5	1613	24.1757
YBR294W	2580	2295.95	1722	13.0005
YBR295W	3651	3381.57	6444	33.0315
YBR296C	1725	1440.02	2640	31.7779
YBR296C-A	120	29.216	88	52.2099
YBR297W	1407	1130.98	2383.29	36.527
YBR298C	1845	1562.75	7503	83.2215
YBR298C-A	222	39.9495	0	0
YBR299W	1755	1465.81	317.861	3.7588
YBR300C	498	220.528	47.748	3.75303
YBR301W	363	112.503	43.6591	6.72671
YBR302C	1140	857.838	115.196	2.32767
YCL076W	744	459.927	131	4.93711
YCL075W	441	171.041	2	0.202684
YCL074W	927	641.593	10	0.270166
YCL073C	1848	1571.22	11.0772	0.122203
YCL069W	1377	1093.31	0	0
YCL068C	783	499.307	0	0
YCL067C	633	347.859	1877.5	93.5551
YCL066W	528	247.973	23.5	1.64268
YCL065W	369	116.696	4.00527	0.594931
YCL064C	1083	793.465	806	17.6075
YCL063W	1272	990.544	756	13.2294
YCL061C	3291	3023.24	611	3.50316
YCL059C	951	664.202	1050	27.4019
YCL058C	459	186.35	294.086	27.3549
YCL058W-A	342	98.2715	54.9142	9.68607
YCL057C-A	294	70.4807	1813	445.88
YCL057W	2139	1852.52	5658	52.941
YCL056C	435	166.225	303	31.5964
YCL055W	1008	720.735	609	14.6464
YCL054W-A	87	45.8602	5	1.88984
YCL054W	2526	2252.13	1826	14.054
YCL052C	1251	972.73	5407	96.3507
YCL051W	1752	1466.47	3656	43.214
YCL050C	966	680.896	2472	62.9301
YCL049C	939	652.348	7183	190.861
YCL048W-A	240	46.4678	1218	454.345
YCL048W	1392	1116.55	685	10.6341
YCL047C	777	492.663	1086	38.2095
YCL045C	2283	1988.54	9375.39	81.7234
YCL046W	324	86.7205	286.609	57.2873
YCL044C	1254	964.739	5112	91.8484
YCL043C	1569	1262.62	40928	561.871
YCL041C	495	217.841	482.462	38.3896
YCL042W	360	110.392	271.183	42.5809
YCL040W	1503	1210.06	110779	1586.87
YCL039W	2238	1950.96	6092	54.1257
YCL038C	1587	1308.49	3347	44.3381
YCL037C	1305	1018.2	603	10.2654
YCL036W	1701	1407.28	1836	22.6142
YCL035C	333	92.5208	9673	1812.23
YCL034W	1065	771.626	8586	192.874
YCL033C	507	228.885	1324	100.268
YCL032W	1041	756.047	4190	96.063
YCL031C	894	612.851	5023	142.069
YCL030C	2400	2112.88	2949	24.1931
YCL029C	1323	1035.54	1516	25.3759
YCL028W	1218	927.609	4447	83.0985
YCL027W	1539	1259.07	1643	22.6193
YCL026C-B	582	295.643	2015	118.14
YCL026C-A	582	296.623	148	8.64864
YCL025C	1902	1605.44	3710	40.0563
YCL023C	348	102.242	42.6574	7.23193
YCL024W	3114	2851.47	619.898	3.76827
YCL022C	516	237.151	28.4445	2.07905
YCL021W-A	378	122.847	567	80.0033
YCL020W	1317	1039.63	4831.88	80.5612
YCL019W	5313	5072.46	6072.03	20.7494
YCL018W	1095	805.501	8650	186.14
YCL017C	1494	1207.08	12645	181.583
YCL016C	1143	854.09	1304	26.4646
YCL014W	4911	4659.52	3293	12.2501
YCL012C	405	142.69	764	92.8089
YCL011C	1284	1001.03	8974	155.392
YCL010C	780	489.204	3747	132.765
YCL009C	930	635.785	3493	95.2312
YCL008C	1158	868.335	1986	39.6445
YCL007C	393	133.56	216.156	28.0531
YCL005W-A	222	39.9495	349.844	151.794
YCL005W	771	484.249	2226	79.6797
YCL004W	1566	1283.31	3029	40.9129
YCL002C	792	511.585	1560	52.8564
YCL001W	567	282.859	1942	119.006
YCL001W-A	462	188.86	214	19.6411
YCL001W-B	255	52.4343	286	94.5456
YCR001W	315	81.5493	373	79.2829
YCR002C	969	679.709	5104	130.16
YCR003W	552	270.877	3201	204.835
YCR004C	744	454.897	19691	750.318
YCR005C	1383	1105.35	5941	93.1641
YCR006C	474	199.37	788	68.5104
YCR007C	720	437.195	1350	53.5241
YCR008W	1812	1536.3	8279	93.4099
YCR009C	798	514.901	5251	176.77
YCR010C	852	561.521	1553	47.9398
YCR011C	3150	2885.86	8514	51.1386
