target_id	length	eff_length	est_counts	tpm
YAR030C	342	98.2119	0	0
YAR031W	897	610.114	391	10.7218
YAR033W	705	421.868	0	0
YAR035W	2064	1735.86	349	3.36366
YAR035C-A	81	30.3333	0	0
YAR042W	3567	3271.9	1985	10.1499
YAR047C	321	85.4556	0	0
YAR050W	4614	4323.73	334.624	1.29479
YAR053W	297	71.9867	3	0.697223
YAR060C	336	94.4394	5.5	0.974343
YAR061W	1006	724.632	30.9044	0.71352
YAR064W	300	73.5201	0	0
YAR066W	612	329.151	0	0
YAR068W	486	209.436	181.065	14.4639
YAR069C	294	70.6054	3.5	0.829341
YAR070C	300	73.5201	0.5	0.11378
YAR071W	1404	1110.11	577.99	8.71075
YAR073W	1212	927.469	2.00546	0.0361756
YAR075W	474	198.8	0	0
YBL113C	2379	2092.9	566.202	4.52611
YBL113W-A	483	206.693	248.474	20.1121
YBL112C	318	83.61	7.42452	1.48564
YBL111C	2004	1722.93	208.354	2.02319
YBL109W	336	94.4394	219.376	38.8633
YBL108C-A	129	20.3085	0	0
YBL108W	306	76.8829	33.6346	7.31913
YBL107W-A	105	20.0333	84.2815	70.3852
YBL107C	591	312.487	981	52.5218
YBL106C	3033	2763.21	562	3.40271
YBL105C	3456	3187.19	3985	20.9181
YBL104C	3117	2844.72	1599	9.40397
YBL103C	1461	1181.14	2572	36.4312
YBL102W	648	359.181	1237	57.6182
YBL101C	3354	3071.09	6749	36.7663
YBL100W-C	120	19.0519	79	69.3733
YBL100W-A	1317	1037.77	12.2003	0.196686
YBL100W-B	5313	5082.08	936.732	3.08373
YBL100C	315	81.9645	4038.59	824.34
YBL099W	1638	1335.5	22884.4	286.68
YBL098W	1383	1097.38	2187	33.3422
YBL097W	2265	1993.71	967	8.1146
YBL096C	309	78.6306	49.0942	10.4458
YBL095W	813	525.062	1353.67	43.1325
YBL094C	333	92.6077	316.237	57.1305
YBL093C	663	375.659	4633	206.334
YBL092W	393	133.532	2939	368.228
YBL091C-A	528	247.924	1969	132.871
YBL091C	1266	977.437	3715	63.5876
YBL090W	534	253.671	1222	80.594
YBL089W	1380	1106.38	1173	17.7376
YBL088C	8364	8191.45	2111	4.31152
YBL087C	414	148.896	1138.68	127.944
YBL086C	1401	1114.78	7105	106.629
YBL085W	2943	2657.05	3152	19.8467
YBL084C	2277	2014.38	2735	22.7152
YBL083C	426	158.111	121.083	12.8122
YBL082C	1377	1086.88	1257.92	19.3631
YBL081W	1107	818.224	715	14.6196
YBL080C	1626	1339.7	2263	28.2604
YBL079W	4509	4266.08	5402	21.185
YBL078C	354	105.967	4422	698.155
YBL077W	432	163.335	114.967	11.7759
YBL076C	3219	2940.16	4959.03	28.2181
YBL075C	1950	1667.61	15251	153.005
YBL074C	1068	787.709	1305.67	27.7314
YBL073W	312	80.3492	64.3257	13.3938
YBL072C	603	314.145	4679.17	249.196
YBL071C-B	99	25.25	142	94.087
YBL071W-A	249	51.3299	1097	357.552
YBL071C	309	78.6306	368	78.2994
YBL070C	321	85.4556	192.479	37.6829
YBL069W	1290	1007.35	2997.2	49.7782
YBL068W-A	237	46.6091	92.3221	33.1389
YBL068W	981	695.21	780	18.7707
YBL067C	2244	1981.42	1678	14.1683
YBL066C	3447	3176.36	6108.99	32.1767
YBL065W	345	100.054	98.0124	16.3889
YBL064C	786	497.211	23823	801.601
YBL063W	3336	3077.79	1639	8.90928
YBL062W	381	124.752	36.2656	4.86353
YBL061C	2091	1819.76	4955.73	45.5613
YBL060W	2064	1800.11	2601	24.1737
YBL059C-A	330	90.9942	1190	218.794
YBL059W	582	301.283	964	53.531
YBL058W	1272	982.599	15072	256.624
YBL057C	627	346.64	2515	121.384
YBL056W	1407	1126.75	10303	152.981
YBL055C	1257	978.405	2401	41.0559
YBL054W	1578	1308.89	2440	31.1881
YBL053W	375	120.73	58.4009	8.09292
YBL052C	2496	2222.66	1224.6	9.21773
YBL051C	2007	1728.1	11067	107.143
YBL050W	879	593.216	8461	238.623
YBL049W	417	151.062	4102	454.301
YBL048W	312	80.3492	490	102.027
YBL047C	4146	3877.52	17628	76.0591
YBL046W	1326	1052.73	3791	60.2474
YBL045C	1374	1080.03	21888	339.056
YBL044W	369	116.416	444	63.8077
YBL043W	774	494.716	3244	109.705
YBL042C	1920	1636.77	1177	12.0307
YBL041W	726	443.624	7232	272.738
YBL040C	660	380.22	3218	141.597
YBL039W-B	180	31.4153	534	284.383
YBL039C	1740	1460.45	5543	63.498
YBL039C-A	84	24.4286	0	0
YBL038W	699	413.61	7140	288.808
YBL037W	3078	2805.15	4269	25.4608
YBL036C	774	491.599	7364	250.614
YBL035C	2118	1834.8	2134	19.4585
YBL034C	4542	4307.84	4067	15.7949
YBL033C	1038	754.052	13203	292.937
YBL032W	1146	851.441	6597	129.627
YBL031W	1017	732.051	917	20.9571
YBL030C	957	667.764	11260	282.11
YBL029C-A	285	66.5093	1915	481.713
YBL029W	1131	845.642	1043	20.6348
YBL028C	321	85.4556	934	182.856
YBL027W	570	282.951	4632.64	273.917
YBL026W	288	67.9687	1207	297.099
YBL025W	438	168.238	1456	144.79
YBL024W	2055	1779.33	4015	37.7513
YBL023C	2607	2329.78	1266	9.09121
YBL022C	3402	3131.04	7068	37.7668
YBL021C	435	165.842	1172	118.232
YBL020W	1725	1452.37	2950	33.9818
YBL019W	1563	1282.14	1457	19.0119
YBL018C	402	140.389	338	40.2797
YBL017C	4740	4493.82	3106	11.5635
YBL016W	1062	771.747	556	12.0532
YBL015W	1581	1288.86	8673	112.581
YBL014C	2685	2396.13	5868	40.9716
YBL013W	1206	906.097	998	18.4272
YBL012C	402	140.389	584.344	69.6367
YBL011W	2280	1984.83	6964.66	58.7056
YBL010C	843	558.628	582	17.4302
YBL009W	2031	1758.36	1232	11.7221
YBL008W-A	240	47.703	17	5.96219
YBL008W	2523	2246.49	1089	8.1101
YBL007C	3735	3449.73	12941	62.7603
YBL006C	543	262.175	1446	92.2739
YBL006W-A	150	24.0911	0	0
YBL005W	2931	2681.57	2534	15.8096
YBL005W-A	1323	1040.86	156.641	2.51778
YBL005W-B	5268	5022.06	21821.9	72.6965
YBL004W	7482	7314.04	3401	7.7795
YBL003C	399	138.029	935.982	113.449
YBL002W	396	135.677	1151	141.929
YBL001C	315	81.9645	1547	315.767
YBR001C	2343	2066.86	8731	70.6732
YBR002C	861	571.636	3460	101.265
YBR003W	1422	1130.49	6527	96.5934
YBR004C	1302	1027.89	4187	68.1489
YBR005W	642	353.872	4678	221.165
YBR006W	1494	1219.12	6236	85.578
YBR007C	2211	1943.19	2196	18.9069
YBR008C	1647	1374	1704	20.7484
YBR009C	312	80.3492	3090.78	643.559
YBR010W	411	146.951	3864	439.914
YBR011C	864	573.743	24461	713.279
YBR012C	420	153.269	502	54.7962
YBR012W-A	1323	1039.33	0	0
YBR012W-B	5271	5017.63	3105.21	10.3537
YBR013C	390	131.485	649	82.5795
YBR014C	612	330.017	2928	148.435
YBR015C	1794	1504.07	7697	85.6161
YBR016W	387	129.115	8202	1062.79
YBR017C	2757	2490.69	6158	41.364
YBR018C	1101	819.475	986	20.13
YBR019C	2100	1805.95	574	5.3175
YBR020W	1587	1310.94	391	4.98993
YBR021W	1902	1623.14	927	9.55488
YBR022W	534	253.671	646	42.6054
YBR023C	3498	3235.97	7128	36.8524
YBR024W	906	623.263	3059	82.1127
YBR025C	1185	899.417	7917	147.266
YBR026C	1143	859.224	7038	137.039
YBR027C	333	92.6077	10	1.80657
YBR028C	1578	1299.71	2253	29.0013
YBR029C	1374	1102.4	4019	60.9932
YBR030W	1659	1381.81	2416	29.2517
YBR031W	1089	791.201	9081.03	192.022
YBR032W	303	74.9207	242	54.0401
YBR033W	2760	2495.32	2543	17.0499
YBR034C	1047	761.947	4986	109.479
YBR035C	687	399.138	6491	272.076
YBR036C	1233	943.686	7574	134.277
YBR037C	888	605.247	4161	115.018
YBR038W	2892	2624.76	9355	59.6288
YBR039W	936	657.593	8505	216.381
YBR040W	897	615.447	174	4.73
YBR041W	2010	1741.94	3042	29.2165
YBR042C	1194	909.61	693	12.7462
YBR043C	2070	1791.56	2220	20.7312
YBR044C	1719	1441.9	3445	39.9721
YBR045C	1920	1644.24	1691	17.206
YBR046C	1005	724.142	3868	89.3645
YBR047W	528	247.924	825	55.6722
YBR048W	471	196.106	2901.78	247.557
YBR049C	2433	2162.43	13467	104.191
YBR050C	1017	737.812	1883.37	42.7063
YBR051W	351	104.252	594.633	95.4258
YBR052C	633	343.412	5000	243.589
YBR053C	1077	787.694	10004	212.48
YBR054W	1035	751.182	13859.6	308.68
YBR055C	2700	2439.35	2321	15.9186
YBR056W	1506	1226.88	9397	128.141
YBR056W-A	201	35.7592	1398	654.067
YBR056C-B	159	25.5293	0	0
YBR057C	1101	818.277	2520	51.5232
YBR058C	2346	2069.27	2705	21.8702
YBR058C-A	243	48.8722	764	261.538
YBR059C	3327	3051.01	7739	42.4369
YBR060C	1863	1599.85	1759	18.3946
YBR061C	933	647.713	659	17.0218
YBR062C	543	262.175	885	56.4747
YBR063C	1215	938.376	2168.91	38.6694
YBR064W	429	160.734	595.086	61.9404
YBR065C	1095	818.621	3068	62.7011
YBR066C	663	383.191	478	20.8696
YBR067C	633	340.929	16000	785.161
YBR068C	1830	1549.24	5186	56.0036
YBR069C	1860	1578.87	885	9.37774
YBR070C	714	436.16	512	19.6393
YBR071W	636	347.499	2802	134.902
YBR072W	645	360.998	69234	3208.61
YBR072C-A	162	26.5952	15	9.43607
YBR073W	2877	2610.32	790	5.06332
YBR074W	2931	2683.77	931	5.80372
YBR076W	1065	788.192	1652	35.0655
YBR076C-A	267	58.6564	1265	360.809
YBR077C	489	212.113	3279	258.629
YBR078W	1290	1011.24	12383	204.869
YBR079C	2895	2633.62	3376	21.4463
YBR080C	2277	1999.95	2930	24.5104
YBR081C	3999	3752.14	4566	20.3591
YBR082C	447	175.857	4781	454.843
YBR083W	1461	1182.34	874	12.3672
YBR084W	2928	2661.58	1280	8.04587
YBR084C-A	570	288.287	2712.36	157.408
YBR085W	924	641.646	500	13.037
YBR085C-A	258	54.6937	7299	2232.69
YBR086C	2841	2569.79	9054	58.9448
YBR087W	1065	783.309	1094	23.3661
YBR088C	777	484.855	948.525	32.7295
YBR089W	600	313.253	1339.48	71.5388
YBR089C-A	300	73.5201	2411.85	548.842
YBR090C	369	116.416	1579.15	226.941
YBR091C	330	90.9942	2186	401.919
YBR092C	1404	1112.69	9421.71	141.663
YBR093C	1404	1119.55	1584.02	23.671
YBR094W	2262	1975.92	2604	22.0482
YBR095C	1293	1019.85	3196	52.4292
YBR096W	693	412.089	2173	88.2208
YBR097W	4365	4136.98	2152	8.70284
YBR098W	2076	1813.7	1212	11.18
YBR099C	384	127.018	0	0
YBR101C	873	588.353	9788	278.329
YBR102C	2262	1987.34	1650	13.8904
YBR103W	1608	1329.7	2035	25.6043
YBR103C-A	144	22.3512	3	2.24555
YBR104W	990	700.669	635	15.1622
YBR105C	1089	802.346	16961	353.665
YBR106W	567	285.373	6707	393.204
YBR107C	738	457.226	1993	72.9255
YBR108W	2844	2561.7	9829	64.1925
YBR109C	444	173.225	5282	510.141
YBR109W-A	225	42.8335	90	35.1529
YBR110W	1350	1073.53	4121	64.2228
YBR111C	696	411.952	4511	183.201
YBR111W-A	291	69.093	464	112.353
YBR112C	2901	2635.64	3590.02	22.7883
YBR113W	483	206.693	418.981	33.9134
YBR114W	2373	2098.54	8403	66.9914
YBR115C	4179	3918.81	3188	13.6103
YBR116C	528	247.924	344.408	23.2411
YBR117C	2046	1747.76	5644.59	54.0322
YBR118W	1377	1075.42	160.678	2.49967
YBR119W	897	622.132	950	25.5472
YBR120C	489	212.113	1011	79.742
YBR121C	2004	1722.91	4062	39.4439
YBR121C-A	159	25.5293	0	0
YBR122C	534	253.671	4479	295.401
YBR123C	1950	1669.57	2553.26	25.5855
YBR124W	360	109.879	49.7408	7.57357
YBR125C	1182	897.77	2490	46.402
YBR126C	1488	1192.47	52190	732.222
YBR126W-A	207	37.7105	1059.94	470.243
YBR126W-B	144	22.3512	226.058	169.209
YBR127C	1554	1267.75	15823	208.813
YBR128C	1035	760.494	1722	37.8826
YBR129C	987	713.793	1861	43.6191
YBR130C	1278	1001.37	3283	54.8504
YBR131W	2115	1838.48	3768	34.289
YBR131C-A	90	28	0	0
YBR132C	1791	1511.18	3484	38.5713
YBR133C	2484	2200.95	4481	34.0617
YBR134W	402	140.389	80	9.53366
YBR135W	453	180.718	3671.97	339.939
YBR136W	7107	6909.22	1992	4.8235
YBR137W	540	259.412	1740	112.218
YBR138C	1575	1298.97	1963	25.2827
YBR139W	1527	1240.69	6679	90.0639
YBR140C	9279	9099.91	3579	6.58002
YBR141C	1014	730.826	774	17.7186
YBR141W-A	96	25.1875	0	0
YBR142W	2322	2056.09	1672	13.6049
YBR143C	1314	1041.34	8794	141.285
YBR144C	315	81.9645	268	54.7031
YBR145W	1056	766.327	6766	147.713
YBR146W	837	558.921	7275	217.763
YBR147W	891	617.51	2619	70.9568
YBR148W	1830	1575.12	948	10.0693
YBR149W	1035	744.392	11472	257.834
YBR150C	3285	3035.96	11303.7	62.2911
YBR151W	951	675.611	20400	505.168
YBR152W	876	590.008	1863	52.8272
YBR153W	735	449.455	1516	56.4307
YBR154C	648	367.436	2387	108.686
YBR155W	1158	890.486	1368	25.7017
YBR156C	2097	1830.5	1174	10.73
YBR157C	768	490.477	266	9.07331
YBR158W	1650	1385.69	1964	23.7125
YBR159W	1044	763.82	2020	44.2448
YBR160W	897	613.268	3316	90.4621
YBR161W	1131	851.067	3066	60.2714
YBR162C	1368	1079.06	10114	156.812
YBR162W-A	198	34.8349	2074	996.085
YBR163W	1758	1493.9	3557	39.835
YBR164C	552	270.961	3847	237.53
YBR165W	834	551.317	8798	266.984
YBR166C	1359	1081.39	2142	33.1389
YBR167C	423	155.668	594	63.8394
YBR168W	1242	968.651	1212	20.9333
YBR169C	2082	1799.69	31782	295.452
YBR170C	1743	1461.78	4325	49.5003
YBR171W	621	341.073	1934	94.8662
YBR172C	2223	1939.69	7867	67.8547
YBR173C	447	175.857	3569	339.539
YBR174C	315	81.9645	202.24	41.2804
YBR175W	948	657.271	1262.76	32.1424
YBR176W	939	661.468	1410	35.6626
YBR177C	1356	1076.08	15599	242.524
YBR178W	375	120.73	71	9.83885
YBR179C	2568	2312.17	6939	50.2087
YBR180W	1719	1439.79	1339	15.5591
YBR181C	711	424.802	5339.17	210.276
YBR182C	1359	1068.4	2147	33.6203
YBR182C-A	195	34.0647	415	203.819
YBR183W	951	666.782	3957	99.2852
YBR184W	1572	1302.89	343	4.40442
YBR185C	837	554.074	1613	48.7045
YBR186W	1695	1423.53	947	11.1298
YBR187W	843	562.385	1650	49.0855
YBR188C	423	155.668	813	87.3761
YBR189W	588	302.595	1294.41	71.5667
YBR190W	312	80.3492	249	51.8466
YBR191W	483	206.693	1587	128.456
YBR191W-A	75	31.6667	4	2.11329
YBR192W	1134	846.844	1365	26.967
YBR193C	672	385.736	2239	97.1106
YBR194W	372	118.586	804	113.43
YBR195C	1269	986.759	869	14.7337
YBR196C	1665	1379.67	61227	742.456
YBR196C-A	150	24.0911	103	71.5291
YBR196C-B	105	20.0333	148	123.598
YBR197C	654	369.38	915	41.4429
YBR198C	2397	2125.33	9072	71.4133
YBR199W	1395	1117.59	19278	288.59
YBR200W	1656	1370.59	2432	29.6864
YBR200W-A	165	27.2014	120	73.8062
YBR201W	636	349.007	849	40.6983
YBR201C-A	204	36.6099	1159	529.648
YBR202W	2538	2256.01	2247	16.6635
YBR203W	2775	2508.45	5413	36.1023
YBR204C	1128	844.669	2387	47.279
YBR205W	1215	926.708	1296.17	23.4003
YBR206W	324	87.1103	135.83	26.0873
YBR207W	1398	1119.44	2515	37.5872
YBR208C	5508	5237.6	1503	4.80098
YBR209W	318	83.61	207	41.4204
YBR210W	429	160.734	989	102.942
YBR211C	975	695.652	3948	94.9483
YBR212W	2019	1720.66	9557.62	92.9302
YBR213W	825	535.341	659	20.5948
YBR214W	1584	1299.97	28191	362.811
YBR215W	1878	1609.75	1570	16.3171
YBR216C	2025	1763.65	1878	17.815
YBR217W	561	279.713	704	42.1077
YBR218C	3543	3262.68	11170.3	57.2786
YBR219C	384	127.018	21.089	2.77776
YBR220C	1683	1396.96	1786.91	21.4003
YBR221C	1101	807.443	8153	168.93
YBR221W-A	105	20.0333	102	85.1823
YBR222C	1632	1344.45	18485	230.026
YBR223C	1635	1354.7	2153.87	26.5998
YBR223W-A	120	19.0519	0	0
YBR224W	516	236.63	27.1345	1.91847
YBR225W	2703	2426.16	3053.02	21.0529
YBR226C	411	146.951	109.984	12.5216
YBR227C	1563	1291.73	1428	18.4952
YBR228W	915	639.825	840	21.9645
YBR229C	2865	2584.5	3386	21.9186
YBR230C	405	142.425	3448	405.027
YBR230W-A	201	35.7592	314	146.908
YBR231C	912	625.559	1187	31.7457
YBR232C	360	109.879	161.168	24.5395
YBR233W	1242	956.713	662.832	11.5911
YBR233W-A	285	66.5093	214	53.8312
YBR234C	1155	865.431	4906	94.8413
YBR235W	3363	3088.97	3243	17.5645
YBR236C	1311	1032.13	3462	56.1173
YBR237W	2550	2287.82	3304	24.1613
YBR238C	2196	1917.46	1045	9.11783
YBR239C	1590	1302.58	1415	18.1741
YBR240C	1353	1067.16	8408	131.816
YBR241C	1467	1169.96	11478	164.134
YBR242W	717	431.234	2575	99.9003
YBR243C	1347	1051.81	2369	37.6818
YBR244W	489	212.113	385	30.3666
YBR245C	3390	3120.75	1646	8.82416
YBR246W	1164	874.732	964	18.4376
YBR247C	1452	1176.84	1383	19.6611
YBR248C	1659	1368.37	1201	14.6839
YBR249C	1113	813.78	1283	26.3768
YBR250W	1572	1295.74	632	8.1602
YBR251W	924	644.21	2140	55.5762
YBR252W	444	173.225	1285	124.107
YBR253W	366	114.264	1937	283.61
YBR254C	528	247.924	762	51.4208
YBR255W	2085	1816.15	3445	31.7351
YBR255C-A	363	112.144	783	116.812
YBR256C	717	432.424	5113	197.819
YBR257W	840	565.407	2968	87.8223
YBR258C	429	160.734	565	58.8089
YBR259W	2067	1807.29	2258	20.9025
YBR260C	2001	1720.71	3817	37.1122
YBR261C	699	408.893	1171	47.9126
YBR262C	321	85.4556	2191	428.948
YBR263W	1473	1177.9	8403	119.352
YBR264C	600	315.53	1495	79.2688
YBR265W	963	675.915	4303	106.508
YBR267W	1182	899.162	3878	72.156
YBR266C	453	180.718	0	0
YBR268W	318	83.61	542	108.453
YBR269C	417	151.062	3096	342.886
YBR270C	1638	1358.95	1894	23.3174
YBR271W	1260	976.781	1731	29.6485
YBR272C	1443	1168.25	2975	42.6044
YBR273C	1311	1029.14	4149	67.4484
YBR274W	1584	1308.25	2173	27.7889
YBR275C	5751	5535.48	1332	4.0258
YBR276C	2424	2154.35	5662	43.97
YBR277C	402	140.389	120.78	14.3934
YBR278W	606	319.894	775.22	40.5435
YBR279W	1338	1051.1	11920	189.729
YBR280C	1914	1633.73	6291	64.423
YBR281C	2637	2370.9	2264	15.9759
YBR282W	441	170.698	2288	224.249
YBR283C	1473	1198.84	8353	116.569
YBR284W	2394	2127.66	4034	31.7202
YBR285W	435	165.842	1345	135.684
YBR286W	1614	1330.74	59838	752.29
YBR287W	1284	998.028	10933	183.273
YBR288C	1452	1175.57	1823	25.9443
YBR289W	2718	2440.25	4448.3	30.4973
YBR290W	966	687.107	11413	277.893
YBR291C	900	613.349	1718	46.8617
YBR292C	372	118.586	251	35.4115
YBR293W	1425	1158.16	1248	18.028
YBR294W	2580	2297.7	1250	9.10163
YBR295W	3651	3393	7774	38.3321
YBR296C	1725	1442.43	1157	13.4197
YBR296C-A	120	19.0519	41	36.0039
YBR297W	1407	1130.94	1539.55	22.7749
YBR298C	1845	1568.43	8324	88.791
YBR298C-A	222	41.9452	0.5	0.19943
YBR299W	1755	1472.92	280.247	3.18321
YBR300C	498	220.207	37.8644	2.87675
YBR301W	363	112.144	27.6491	4.12483
YBR302C	1140	860.593	142.064	2.76178
YCL076W	744	462.951	100	3.61382
YCL075W	441	170.698	0	0
YCL074W	927	643.697	0	0
YCL073C	1848	1575.81	6.59989	0.0700703
YCL069W	1377	1093.7	0	0
YCL068C	783	495.552	2.00247	0.0676052
YCL067C	633	349.365	2048	98.0739
YCL066W	528	247.924	27.5	1.85574
YCL065W	369	116.416	2.867	0.41202
YCL064C	1083	793.357	608	12.8215
YCL063W	1272	995.167	745	12.5246
YCL061C	3291	3028.11	517	2.85641
YCL059C	951	668.007	918	22.9913
YCL058C	459	185.551	189.079	17.0484
YCL058W-A	342	98.2119	45.9207	7.82253
YCL057C-A	294	70.6054	1725	408.746
YCL057W	2139	1851.78	6311	57.0178
YCL056C	435	165.842	295	29.7597
YCL055W	1008	723.325	559	12.9295
YCL054W-A	87	27.4286	4	2.43983
YCL054W	2526	2254.21	2219	16.4689
YCL052C	1251	974.809	6114	104.932
YCL051W	1752	1468.68	4040	46.021
YCL050C	966	679.398	3978	97.9586
YCL049C	939	647.656	8633	223.008
YCL048W-A	240	47.703	534	187.283
YCL048W	1392	1116.98	631	9.45121
YCL047C	777	492.296	870	29.5662
YCL045C	2283	1993.98	8868.99	74.4143
YCL046W	324	87.1103	329.008	63.1887
YCL044C	1254	967.593	4548	78.6376
YCL043C	1569	1262.81	49300.8	653.157
YCL041C	495	217.586	403.361	31.0145
YCL042W	360	109.879	318.183	48.4468
YCL040W	1503	1202.96	129610	1802.56
YCL039W	2238	1946.95	6992	60.0825
YCL038C	1587	1309.15	2897	37.0221
YCL037C	1305	1016.35	809	13.317
YCL036W	1701	1406.84	2415	28.7194
YCL035C	333	92.6077	9293	1678.85
YCL034W	1065	768.473	9910	215.748
YCL033C	507	228.433	1438	105.318
YCL032W	1041	759.489	3728	82.1215
YCL031C	894	611.125	4609	126.177
YCL030C	2400	2112.23	3298	26.1223
YCL029C	1323	1034.34	1418	22.9359
YCL028W	1218	932.125	3623	65.0275
YCL027W	1539	1258.72	1180	15.6839
YCL026C-B	582	298.708	1562	87.4856
YCL026C-A	582	298.008	119	6.6807
YCL025C	1902	1611.17	4146	43.0518
YCL023C	348	102.054	42	6.88528
YCL024W	3114	2845.87	684.953	4.02669
YCL022C	516	236.63	9.0472	0.639657
YCL021W-A	378	122.825	984	134.033
YCL020W	1317	1038	3415.81	55.0551
YCL019W	5313	5085.29	5955.08	19.5918
YCL018W	1095	803.672	8187	170.431
YCL017C	1494	1213.11	12745	175.768
YCL016C	1143	853.222	1190	23.3339
YCL014W	4911	4667.38	3359	12.0404
YCL012C	405	142.425	984	115.588
YCL011C	1284	1001.07	9612	160.639
YCL010C	780	487.331	3864	132.653
YCL009C	930	634.409	3867	101.978
YCL008C	1158	867.425	2097	40.4454
YCL007C	393	133.532	271	33.9536
YCL005W-A	222	41.9452	342	136.41
YCL005W	771	484.156	1942	67.1067
YCL004W	1566	1283.56	2414	31.4647
YCL002C	792	513.56	1247	40.6236
YCL001W	567	284.436	1789	105.227
YCL001W-A	462	188.202	167	14.8455
YCL001W-B	255	53.3943	189	59.2202
YCR001W	315	81.9645	353	72.0529
YCR002C	969	683.029	5313	130.138
YCR003W	552	270.961	2745	169.488
YCR004C	744	457.493	19521	713.872
YCR005C	1383	1106.23	4474	67.663
YCR006C	474	198.8	658	55.3748
YCR007C	720	435.44	1241	47.681
YCR008W	1812	1546.05	7793	84.3305
YCR009C	798	517.278	5180	167.536
YCR010C	852	562.798	892	26.5164
YCR011C	3150	2887.19	10008	57.9928
