target_id	length	eff_length	est_counts	tpm
YAL018C	978	690.027	144	4.18647
YAL017W	4071	3786.2	3155	16.7166
YAL016C-B	186	30.582	0	0
YAL016C-A	315	78.5827	108.006	27.5723
YAL016W	1908	1628.46	3717.99	45.8018
YAL015C	1200	904.837	2201	48.7979
YAL014C	768	470.205	1383	59.0046
YAL013W	1218	915.191	3762	82.4628
YAL012W	1185	883.103	7668	174.19
YAL011W	1878	1592.42	1605	20.2194
YAL010C	1482	1198.67	701	11.7319
YAL009W	780	494.909	536	21.7265
YAL008W	597	306.125	1128	73.9198
YAL007C	648	356.942	1369	76.9409
YAL005C	1929	1620.64	26106.1	323.151
YAL004W	648	358.453	0	0
YAL003W	621	320.816	3094	193.471
YAL002W	3825	3580.37	1164	6.52193
YAL001C	3483	3224.86	2791	17.362
YAR002W	1620	1335.17	1796	26.985
YAR002C-A	660	369.167	1010	54.8845
YAR003W	1281	990.337	1151	23.3154
YAR007C	1866	1569.42	2189	27.9807
YAR008W	828	538.086	517	19.2748
YAR009C	3591	3328.35	1.83905	0.0110845
YAR010C	1323	1032.85	0	0
YAR014C	2130	1830.51	1209	13.2497
YAR015W	921	630.16	657	20.9154
YAR018C	1308	1023.23	354	6.94036
YAR019C	2925	2650.1	1296.7	9.81588
YAR019W-A	333	88.8155	18.2963	4.13262
YAR020C	168	27.2776	3	2.20631
YAR023C	540	253.229	231	18.2999
YAR027W	708	417.482	943	45.3133
YAR028W	705	415.119	0	0
YAR029W	225	40.6925	0	0
YAR030C	342	94.0616	0	0
YAR031W	897	604.05	432.571	14.366
YAR033W	705	415.119	0	0
YAR035W	2064	1734.12	342	3.95639
YAR035C-A	81	36	1	0.557248
YAR042W	3567	3262.37	1264	7.77258
YAR047C	321	81.8715	0	0
YAR050W	4614	4298.11	358.47	1.67312
YAR053W	297	68.9617	9	2.6181
YAR060C	336	90.4668	2	0.443498
YAR061W	1006	717.161	6.96928	0.194949
YAR064W	300	70.356	0	0
YAR066W	612	322.844	0	0
YAR068W	486	203.974	151	14.8509
YAR069C	294	67.3828	1.5	0.446574
YAR070C	300	70.356	0	0
YAR071W	1404	1107.91	518.906	9.39583
YAR073W	1212	917.193	5.09463	0.11143
YAR075W	474	193.548	0	0
YBL113C	2379	2088.07	399.622	3.83933
YBL113W-A	483	201.393	169.032	16.8374
YBL112C	318	80.0953	6.20564	1.55428
YBL111C	2004	1705.36	148.638	1.74849
YBL109W	336	90.4668	248.027	54.9998
YBL108C-A	129	25.3188	0	0
YBL108W	306	73.8326	33.4209	9.08074
YBL107W-A	105	34.0227	51.0799	30.1184
YBL107C	591	306.563	635	41.5533
YBL106C	3033	2759.36	477	3.46786
YBL105C	3456	3175.61	2556	16.1468
YBL104C	3117	2835.24	1224	8.66049
YBL103C	1461	1169.38	2299	39.4396
YBL102W	648	353.689	830	47.0768
YBL101C	3354	3060.11	4874	31.9521
YBL100W-C	120	27.2889	76	55.87
YBL100W-A	1317	1035.5	8.03507	0.155665
YBL100W-B	5313	5073.15	579.483	2.29147
YBL100C	315	78.5827	3175.23	810.586
YBL099W	1638	1324.92	18720.8	283.455
YBL098W	1383	1095.72	1926	35.2621
YBL097W	2265	1992.15	966	9.72761
YBL096C	309	75.3949	30.2952	8.0609
YBL095W	813	512.84	1140.65	44.6193
YBL094C	333	88.8155	228.052	51.5106
YBL093C	663	369.057	4495	244.336
YBL092W	393	129.088	3348	520.297
YBL091C-A	528	241.941	1580	131.008
YBL091C	1266	971.803	3198	66.0163
YBL090W	534	247.57	1282	103.882
YBL089W	1380	1099.12	1008	18.3978
YBL088C	8364	8185.1	1674	4.10282
YBL087C	414	144.625	1260.97	174.908
YBL086C	1401	1108.41	6114	110.656
YBL085W	2943	2658.38	2548	19.228
YBL084C	2277	2001.39	2357.21	23.6275
YBL083C	426	153.805	64.552	8.41959
YBL082C	1377	1081	1090.45	20.2362
YBL081W	1107	808.691	792.533	19.6601
YBL080C	1626	1329.16	1877	28.3296
YBL079W	4509	4255.92	4453	20.9899
YBL078C	354	102.252	3586	703.542
YBL077W	432	158.392	88.4574	11.2035
YBL076C	3219	2925.94	4297.54	29.4649
YBL075C	1950	1657.26	9725	117.72
YBL074C	1068	779.576	1064.21	27.3854
YBL073W	312	76.8138	68.7923	17.966
YBL072C	603	305.323	5434.41	357.062
YBL071C-B	99	34.2877	154	90.1019
YBL071W-A	249	48.2096	1010	420.281
YBL071C	309	75.3949	431	114.68
YBL070C	321	81.8715	193.887	47.508
YBL069W	1290	1000.21	2790.57	55.9697
YBL068W-A	237	44.2503	98.5422	44.6742
YBL068W	981	688.442	885	25.7886
YBL067C	2244	1976.61	1396	14.1682
YBL066C	3447	3163.5	5144.11	32.6207
YBL065W	345	96.1134	65.8897	13.7526
YBL064C	786	487.208	17970	739.92
YBL063W	3336	3084.07	1617	10.5181
YBL062W	381	120.429	28.8711	4.80932
YBL061C	2091	1815.97	3847.13	42.4991
YBL060W	2064	1794.81	2532	28.3006
YBL059C-A	330	87.0287	1059	244.109
YBL059W	582	297.255	1063	71.739
YBL058W	1272	973.195	13237	272.861
YBL057C	627	335.032	2822	168.975
YBL056W	1407	1119.64	8496	152.226
YBL055C	1257	972.601	2147	44.2842
YBL054W	1578	1299.61	2208	34.0831
YBL053W	375	116.393	67.1537	11.5743
YBL052C	2496	2221.4	1271.85	11.4857
YBL051C	2007	1719.58	9316	108.682
YBL050W	879	589.168	8338	283.905
YBL049W	417	146.706	2692	368.111
YBL048W	312	76.8138	353	92.1906
YBL047C	4146	3855.1	11463	59.6505
YBL046W	1326	1046.5	3323	63.7002
YBL045C	1374	1074.58	21099	393.889
YBL044W	369	112.115	625	111.832
YBL043W	774	487.513	3011	123.901
YBL042C	1920	1626.41	1394	17.1943
YBL041W	726	433.574	7016	324.622
YBL040C	660	373.564	3306	177.537
YBL039W-B	180	29.797	565	380.389
YBL039C	1740	1453.25	6357	87.7533
YBL039C-A	84	35.7111	0	0
YBL038W	699	405.58	6989	345.692
YBL037W	3078	2799.86	4235	30.3436
YBL036C	774	485.004	7251	299.919
YBL035C	2118	1832.59	2396	26.2284
YBL034C	4542	4298.57	3917	18.2802
YBL033C	1038	742.626	12637	341.37
YBL032W	1146	841.307	7183	171.278
YBL031W	1017	724.77	1129	31.2497
YBL030C	957	659.604	13805	419.86
YBL029C-A	285	63.0046	2446	778.817
YBL029W	1131	838.925	1379	32.9756
YBL028C	321	81.8715	1251	306.532
YBL027W	570	281.84	5395.63	384.053
YBL026W	288	64.5892	1537	477.381
YBL025W	438	163.191	1620	199.145
YBL024W	2055	1765.8	4250	48.2836
YBL023C	2607	2323.67	1141	9.85059
YBL022C	3402	3115.19	5645	36.3521
YBL021C	435	160.722	1114	139.047
YBL020W	1725	1446.63	2776	38.4958
YBL019W	1563	1274.7	1147	18.0513
YBL018C	402	135.479	359	53.1585
YBL017C	4740	4484.79	2301	10.2926
YBL016W	1062	762.567	530	13.9428
YBL015W	1581	1279.59	9875	154.817
YBL014C	2685	2392.48	5883	49.329
YBL013W	1206	894.212	930	20.8638
YBL012C	402	135.479	454.795	67.3433
YBL011W	2280	1980.37	6215.2	62.9592
YBL010C	843	549.437	499	18.2194
YBL009W	2031	1755.32	1125	12.8572
YBL008W-A	240	45.2533	12	5.31965
YBL008W	2523	2241.74	932	8.34029
YBL007C	3735	3437.81	9734	56.8017
YBL006C	543	256.049	1288	100.912
YBL006W-A	150	24.8813	0	0
YBL005W	2931	2673.58	2470	18.5334
YBL005W-A	1323	1031.52	51.2669	0.997034
YBL005W-B	5268	5002.8	12135.1	48.6609
YBL004W	7482	7301.97	3613	9.92611
YBL003C	399	133.258	728.959	109.739
YBL002W	396	131.294	1014	154.933
YBL001C	315	78.5827	1126	287.45
YBR001C	2343	2057.17	7393	72.0944
YBR002C	861	562.99	3204	114.168
YBR003W	1422	1127.54	5681	101.075
YBR004C	1302	1023.24	3829	75.069
YBR005W	642	344.785	4522	263.107
YBR006W	1494	1200.48	4849	81.0307
YBR007C	2211	1932.83	2118	21.9828
YBR008C	1647	1366.67	1759	25.8198
YBR009C	312	76.8138	2931.45	765.588
YBR010W	411	142.295	4683.45	660.277
YBR011C	864	563.542	21317	758.842
YBR012C	420	149.023	577	77.6739
YBR012W-A	1323	1032.83	0	0
YBR012W-B	5271	5008.62	2268.32	9.08524
YBR013C	390	126.963	702	110.92
YBR014C	612	322.47	3206	199.446
YBR015C	1794	1498.23	7023	94.0364
YBR016W	387	124.719	6990	1124.33
YBR017C	2757	2483.06	5468	44.1767
YBR018C	1101	810.715	790	19.5483
YBR019C	2100	1798.52	609	6.79286
YBR020W	1587	1300.12	453	6.9898
YBR021W	1902	1611.7	1169	14.5506
YBR022W	534	247.57	572	46.35
YBR023C	3498	3220.14	5212	32.4699
YBR024W	906	615.121	2323	75.7599
YBR025C	1185	892.228	5874	132.072
YBR026C	1143	851.497	4658	109.741
YBR027C	333	88.8155	12	2.71046
YBR028C	1578	1298.4	2249	34.7482
YBR029C	1374	1090.54	3598	66.1868
YBR030W	1659	1372.99	2269	33.1527
YBR031W	1089	779.47	11019.3	283.6
YBR032W	303	72.0434	246	68.5002
YBR033W	2760	2484.39	2449	19.7752
YBR034C	1047	754.802	4701	124.942
YBR035C	687	391.117	5304	272.049
YBR036C	1233	934.184	6042	129.748
YBR037C	888	595.487	3608	121.547
YBR038W	2892	2607.53	8139	62.6172
YBR039W	936	643.498	7622	237.614
YBR040W	897	607.855	193	6.36955
YBR041W	2010	1728.39	2762	32.0577
YBR042C	1194	904.226	743	16.484
YBR043C	2070	1782.85	1944	21.8743
YBR044C	1719	1430.99	3043	42.6595
YBR045C	1920	1640.08	1554	19.008
YBR046C	1005	712.284	2861	80.5779
YBR047W	528	241.941	874	72.4691
YBR048W	471	191.068	3241.12	340.298
YBR049C	2433	2145.55	12286	114.874
YBR050C	1017	731.329	2157	59.1683
YBR051W	351	100.276	541.995	108.43
YBR052C	633	336.513	4269	254.493
YBR053C	1077	784.959	8361	213.679
YBR054W	1035	741.107	6235	168.774
YBR055C	2700	2443.33	2762	22.6774
YBR056W	1506	1214.8	7085	117.001
YBR056W-A	201	34.0527	1510	889.563
YBR056C-B	159	25.4021	0	0
YBR057C	1101	808.877	2260	56.0502
YBR058C	2346	2062.57	2118	20.6001
YBR058C-A	243	46.506	675	291.17
YBR059C	3327	3035.17	4970	32.8492
YBR060C	1863	1588.15	1784	22.5348
YBR061C	933	641.537	707	22.108
YBR062C	543	256.049	868	68.006
YBR063C	1215	931.058	2053.81	44.2521
YBR064W	429	156.132	598.194	76.8603
YBR065C	1095	814.468	2597	63.966
YBR066C	663	376.655	684	36.4303
YBR067C	633	336.695	17878	1065.21
YBR068C	1830	1542.49	7643	99.4015
YBR069C	1860	1566.48	916	11.7307
YBR070C	714	428.291	430	20.141
YBR071W	636	341.457	2070	121.615
YBR072W	645	349.409	45328	2602.46
YBR072C-A	162	26.3131	4	3.04957
YBR073W	2877	2603.48	950	7.32017
YBR074W	2931	2671.3	931	6.99162
YBR076W	1065	780.257	1941	49.9044
YBR076C-A	267	55.1608	1069	388.775
YBR077C	489	206.678	2911	282.552
YBR078W	1290	1001.21	11124	222.889
YBR079C	2895	2615.82	3371	25.8524
YBR080C	2277	1996.81	2149	21.5899
YBR081C	3999	3727.87	4302	23.1505
YBR082C	447	170.766	3775	443.472
YBR083W	1461	1172.89	1107	18.9339
YBR084W	2928	2647.47	1434	10.866
YBR084C-A	570	281.84	3148.37	224.096
YBR085W	924	632.152	598	18.9771
YBR085C-A	258	51.8427	6214	2404.56
YBR086C	2841	2558.64	7281	57.0864
YBR087W	1065	775.535	969	25.0653
YBR088C	777	479.675	1037.42	43.387
YBR089W	600	310.229	1203.58	77.8294
YBR089C-A	300	70.356	2271.29	647.624
YBR090C	369	112.115	1296.71	232.022
YBR091C	330	87.0287	2183	503.202
YBR092C	1404	1105.21	6996.48	126.995
YBR093C	1404	1109.84	1481.12	26.772
YBR094W	2262	1967.18	1785	18.2031
YBR095C	1293	1012.6	2983	59.097
YBR096W	693	403.207	1917	95.3773
YBR097W	4365	4132.49	1763	8.55838
YBR098W	2076	1802.07	1246	13.8707
YBR099C	384	122.488	0	0
YBR101C	873	582.085	5242	180.66
YBR102C	2262	1982.73	1427	14.4381
YBR103W	1608	1318.68	1661	25.2686
YBR103C-A	144	24.009	0	0
YBR104W	990	689.068	761	22.1551
YBR105C	1089	793.531	12436	314.39
YBR106W	567	278.924	6483	466.274
YBR107C	738	446.767	2138	96.0014
YBR108W	2844	2538.78	6708	53.0052
YBR109C	444	168.263	4595	547.834
YBR109W-A	225	40.6925	68	33.5232
YBR110W	1350	1064.94	3448	64.9523
YBR111C	696	402.583	3350	166.932
YBR111W-A	291	65.9982	348	105.779
YBR112C	2901	2631.81	3014.7	22.9795
YBR113W	483	201.393	325.928	32.466
YBR114W	2373	2093.76	6351	60.8509
YBR115C	4179	3898.26	3018	15.531
YBR116C	528	241.941	253.866	21.0497
YBR117C	2046	1741.3	3801.13	43.7915
YBR118W	1377	1067.98	143.491	2.69534
YBR119W	897	613.795	1099	35.9191
YBR120C	489	206.678	899	87.2601
YBR121C	2004	1712.1	4451	52.153
YBR121C-A	159	25.4021	0	0
YBR122C	534	247.57	4128	334.498
YBR123C	1950	1665.37	2385.69	28.7378
YBR124W	360	105.98	83.3149	15.7706
YBR125C	1182	889.477	2378	53.6325
YBR126C	1488	1187.44	35492	599.613
YBR126W-A	207	35.4334	792.505	448.684
YBR126W-B	144	24.009	157.495	131.596
YBR127C	1554	1251.81	12649	202.707
YBR128C	1035	755.082	1673	44.4481
YBR129C	987	704.11	1857	52.9082
YBR130C	1278	994.609	2846	57.4029
YBR131W	2115	1834.54	3566	38.9947
YBR131C-A	90	34.6364	0	0
YBR132C	1791	1497.73	2616	35.0394
YBR133C	2484	2188.76	4049	37.1109
YBR134W	402	135.479	58	8.58828
YBR135W	453	175.778	3341	381.298
YBR136W	7107	6905.84	1668	4.84542
YBR137W	540	253.229	1224	96.9659
YBR138C	1575	1290.05	1583	24.6164
YBR139W	1527	1237.2	4145	67.2105
YBR140C	9279	9093.15	2449	5.40288
YBR141C	1014	725.59	697	19.2705
YBR141W-A	96	33.1594	0	0
YBR142W	2322	2048.94	1524	14.9213
YBR143C	1314	1034.51	8573	166.245
YBR144C	315	78.5827	362	92.413
YBR145W	1056	756.382	5045	133.805
YBR146W	837	550.15	7012	255.689
YBR147W	891	610.382	2420	79.5362
YBR148W	1830	1569.96	1127	14.4008
YBR149W	1035	733.548	8154	222.994
YBR150C	3285	3032.91	10233.4	67.6882
YBR151W	951	664.933	16475	497.048
YBR152W	876	583.653	1927	66.2336
YBR153W	735	440.004	1695	77.2796
YBR154C	648	357.588	2120	118.933
YBR155W	1158	878.61	1530	34.9338
YBR156C	2097	1814.61	1016	11.2321
YBR157C	768	479.827	282	11.79
YBR158W	1650	1371.55	1635	23.9142
YBR159W	1044	758.792	1628	43.0411
YBR160W	897	603.201	2890	96.1141
YBR161W	1131	840.136	2983	71.2286
YBR162C	1368	1067.44	8216	154.408
YBR162W-A	198	33.0982	1913	1159.48
YBR163W	1758	1485.45	3951	53.3581
YBR164C	552	264.604	3915	296.815
YBR165W	834	545.486	9387	345.219
YBR166C	1359	1072.45	2321	43.4161
YBR167C	423	151.438	567	75.1102
YBR168W	1242	961.487	1470	30.6708
YBR169C	2082	1786.77	20280	227.694
YBR170C	1743	1453.63	3995	55.1333
YBR171W	621	330.627	1974	119.773
YBR172C	2223	1929.32	7154	74.3869
YBR173C	447	170.766	3304	388.141
YBR174C	315	78.5827	201.966	51.5587
YBR175W	948	652.009	1368.03	42.0915
YBR176W	939	651.174	1519	46.7963
YBR177C	1356	1060.42	12460.9	235.734
YBR178W	375	116.393	105.071	18.1097
YBR179C	2568	2304.88	6699	58.306
YBR180W	1719	1433.88	1569	21.9513
YBR181C	711	418.616	5978.94	286.523
YBR182C	1359	1062.66	2413	45.5525
YBR182C-A	195	32.6226	499	306.855
YBR183W	951	660.688	3819	115.959
YBR184W	1572	1295.13	436	6.75343
YBR185C	837	545.688	1824	67.0551
YBR186W	1695	1414.89	1015	14.3911
YBR187W	843	548.841	1838	67.1816
YBR188C	423	151.438	837	110.877
YBR189W	588	293.415	1729.54	118.25
YBR190W	312	76.8138	408	106.555
YBR191W	483	201.393	2022.47	201.461
YBR191W-A	75	33.6216	3	1.79
YBR192W	1134	841.402	1574	37.5277
YBR193C	672	376.344	2029	108.155
YBR194W	372	114.259	829	145.551
YBR195C	1269	979.53	1167	23.9004
YBR196C	1665	1366.65	32991	484.27
YBR196C-A	150	24.8813	93	74.9826
YBR196C-B	105	34.0227	175	103.186
YBR197C	654	361.276	976	54.1954
YBR198C	2397	2113.67	7882	74.8083
YBR199W	1395	1113.77	18540	333.939
YBR200W	1656	1362.24	2511	36.978
YBR200W-A	165	27.0505	191	141.648
YBR201W	636	342.173	949	55.638
YBR201C-A	204	34.6356	1400	810.88
YBR202W	2538	2255.56	2721	24.2006
YBR203W	2775	2498.66	4826	38.7464
YBR204C	1128	837.324	1740	41.6876
YBR205W	1215	922.409	1120.38	24.3666
YBR206W	324	83.5763	121.617	29.1919
YBR207W	1398	1106.93	2332	42.263
YBR208C	5508	5207.45	1476	5.68607
YBR209W	318	80.0953	188	47.0871
YBR210W	429	156.132	1151	147.889
YBR211C	975	686.34	4338	126.795
YBR212W	2019	1710.96	8915.23	104.531
YBR213W	825	529.071	888	33.6705
YBR214W	1584	1288.93	19341	301.024
YBR215W	1878	1599.02	1584	19.8725
YBR216C	2025	1747.46	1643	18.8617
YBR217W	561	273.118	680	49.947
YBR218C	3543	3246.49	8950.93	55.3101
YBR219C	384	122.488	33.1282	5.42569
YBR220C	1683	1384.12	1883.87	27.3042
YBR221C	1101	802.599	6028	150.67
YBR221W-A	105	34.0227	117	68.9871
YBR222C	1632	1335.72	16514	248.021
YBR223C	1635	1346.66	1621	24.1478
YBR223W-A	120	27.2889	0	0
YBR224W	516	230.924	25	2.17181
YBR225W	2703	2413.77	2494.64	20.7331
YBR226C	411	142.295	82.359	11.6111
YBR227C	1563	1288.43	1303	20.2878
YBR228W	915	630.825	874	27.7942
YBR229C	2865	2575.72	2458	19.1441
YBR230C	405	137.7	3386	493.293
YBR230W-A	201	34.0527	270	159.061
YBR231C	912	616.645	1214	39.4943
YBR232C	360	105.98	190.244	36.0112
YBR233W	1242	949.197	913.756	19.3119
YBR233W-A	285	63.0046	323	102.845
YBR234C	1155	854.887	3724	87.388
YBR235W	3363	3073.04	2674	17.456
YBR236C	1311	1025.01	2752	53.8605
YBR237W	2550	2284.84	3057	26.8406
YBR238C	2196	1905.9	650	6.84171
YBR239C	1590	1292.72	1434	22.2534
YBR240C	1353	1063.11	7018	132.43
YBR241C	1467	1159.21	8904	154.09
YBR242W	717	422.785	2631	124.84
YBR243C	1347	1047.1	2167	41.5165
YBR244W	489	206.678	445	43.1933
YBR245C	3390	3110.8	1600	10.3181
YBR246W	1164	871.524	1045	24.054
YBR247C	1452	1169.16	1711	29.3582
YBR248C	1659	1363.64	1395	20.5223
YBR249C	1113	809.486	1995	49.4407
YBR250W	1572	1291.94	761	11.8166
YBR251W	924	636.192	2444	77.0662
YBR252W	444	168.263	1738	207.211
YBR253W	366	110.043	1985	361.866
YBR254C	528	241.941	778	64.5091
YBR255W	2085	1812.99	3066	33.9256
YBR255C-A	363	108.083	726	134.75
YBR256C	717	426.445	4595	216.159
YBR257W	840	559.506	2629	94.2622
YBR258C	429	156.132	618	79.4051
YBR259W	2067	1791.15	2368	26.5217
YBR260C	2001	1713.57	3540	41.4433
YBR261C	699	400.145	1133	56.802
YBR262C	321	81.8715	2130	521.913
YBR263W	1473	1168.74	8574	147.17
YBR264C	600	308.939	1493	96.9479
YBR265W	963	668.394	4457	133.771
YBR267W	1182	892.673	4704	105.712
YBR266C	453	175.778	0	0
YBR268W	318	80.0953	574	143.766
YBR269C	417	146.706	2717	371.53
YBR270C	1638	1348.71	1891	28.127
YBR271W	1260	975.353	1921	39.5109
YBR272C	1443	1160.53	2819	48.7293
YBR273C	1311	1021.28	3182	62.504
YBR274W	1584	1304.59	1995	30.6776
YBR275C	5751	5535.39	1225	4.43955
YBR276C	2424	2156.93	5533	51.4607
YBR277C	402	135.479	135.325	20.038
YBR278W	606	313.864	867.675	55.4584
YBR279W	1338	1045.27	11076	212.572
YBR280C	1914	1624.71	5180	63.9593
YBR281C	2637	2364.73	2600	22.0568
YBR282W	441	165.663	2217	268.467
YBR283C	1473	1185.42	8080	136.738
YBR284W	2394	2115.43	4378	41.5173
YBR285W	435	160.722	1124	140.295
YBR286W	1614	1321.49	41895	635.988
YBR287W	1284	989.908	9182	186.077
YBR288C	1452	1173.9	1712	29.2565
YBR289W	2718	2431.4	4122	34.0097
YBR290W	966	677.618	10898	322.636
YBR291C	900	604.691	2066	68.5406
YBR292C	372	114.259	297	52.1457
YBR293W	1425	1153.21	1416	24.6324
YBR294W	2580	2292.52	1223	10.702
YBR295W	3651	3383.73	5890	34.9198
YBR296C	1725	1434.94	863	12.065
YBR296C-A	120	27.2889	59	43.3728
YBR297W	1407	1121.35	1634.56	29.2422
YBR298C	1845	1556.53	6760	87.1247
YBR298C-A	222	39.5698	1	0.506975
YBR299W	1755	1462.3	286.419	3.92931
YBR300C	498	214.773	31.4878	2.94113
YBR301W	363	108.083	22.5642	4.18805
YBR302C	1140	853.342	113.991	2.67977
YCL076W	744	451.778	144	6.39424
YCL075W	441	165.663	2	0.242189
YCL074W	927	636.389	5	0.157615
YCL073C	1848	1565.77	3	0.0384366
YCL069W	1377	1086.85	0	0
YCL068C	783	492.905	0	0
YCL067C	633	344.761	2009	116.9
YCL066W	528	241.941	52	4.31166
YCL065W	369	112.115	0	0
YCL064C	1083	791.635	170	4.30799
YCL063W	1272	982.688	425	8.6761
YCL061C	3291	3013.98	381	2.53592
YCL059C	951	661.132	1025	31.1019
YCL058C	459	181.026	147.795	16.3783
YCL058W-A	342	94.0616	96.2053	20.5181
YCL057C-A	294	67.3828	1524	453.719
YCL057W	2139	1842.77	4555	49.5871
YCL056C	435	160.722	265	33.0767
YCL055W	1008	713.752	543	15.2617
YCL054W-A	87	36.4375	0	0
YCL054W	2526	2245.19	1989	17.7719
YCL052C	1251	962.979	4105	85.516
YCL051W	1752	1454.1	3034	41.8574
YCL050C	966	673.877	2679	79.7523
YCL049C	939	640.435	7169	224.561
YCL048W-A	240	45.2533	697	308.983
YCL048W	1392	1106.38	826	14.9771
YCL047C	777	485.877	934	38.5631
YCL045C	2283	1980.8	8607.79	87.1772
YCL046W	324	83.5763	262.207	62.9379
YCL044C	1254	960.524	4357	90.9977
YCL043C	1569	1260.51	38637.8	614.919
YCL041C	495	212.014	581.245	54.9979
YCL042W	360	105.98	208.174	39.4052
YCL040W	1503	1199.41	92160.8	1541.45
YCL039W	2238	1942.81	6024	62.2021
YCL038C	1587	1296.7	2604	40.2857
YCL037C	1305	1006.31	954	19.0181
YCL036W	1701	1398.23	2967	42.5686
YCL035C	333	88.8155	7484	1690.43
YCL034W	1065	761.787	8553	225.235
YCL033C	507	222.744	1364	122.846
YCL032W	1041	750.609	3566	95.3057
YCL031C	894	605.492	4870	161.351
YCL030C	2400	2106.36	2960	28.191
YCL029C	1323	1029.28	1296	25.2595
YCL028W	1218	916.668	3450	75.5019
YCL027W	1539	1247.98	1385	22.2635
YCL026C-B	582	291.546	2091	143.879
YCL026C-A	582	289.787	168	11.6301
YCL025C	1902	1590.88	4328	54.5758
YCL023C	348	98.1092	46	9.40587
YCL024W	3114	2844.48	770.556	5.43441
YCL022C	516	230.924	49.4438	4.2953
YCL021W-A	378	118.46	668	113.124
YCL020W	1317	1036.87	2329.28	45.066
YCL019W	5313	5078.67	3919.21	15.481
YCL018W	1095	797.308	7670	192.984
YCL017C	1494	1200.6	11871	198.354
YCL016C	1143	846.81	1075	25.4668
YCL014W	4911	4655.01	2781	11.9848
YCL012C	405	137.7	928	135.197
YCL011C	1284	993.422	9240	186.591
YCL010C	780	480.381	3738	156.101
YCL009C	930	629.291	3762	119.927
YCL008C	1158	861.773	2069	48.1636
YCL007C	393	129.088	248	38.5405
YCL005W-A	222	39.5698	302	153.107
YCL005W	771	475.041	1851	78.1676
YCL004W	1566	1274.27	2615	41.1683
YCL002C	792	506.053	1311	51.9706
YCL001W	567	278.924	1880	135.214
YCL001W-A	462	183.594	252	27.5355
YCL001W-B	255	50.6466	295	116.848
YCR001W	315	78.5827	413	105.433
YCR002C	969	674.906	5077	150.909
YCR003W	552	264.604	3038	230.326
YCR004C	744	448.156	15092	675.568
YCR005C	1383	1099.02	5190	94.7353
YCR006C	474	193.548	819	84.8882
YCR007C	720	428.554	1268	59.356
YCR008W	1812	1529.05	7231	94.8701
YCR009C	798	512.17	4014	157.222
YCR010C	852	552.934	965	35.011
YCR011C	3150	2880.28	7116	49.5624
YCR012W	1251	943.721	62023.9	1318.46
