target_id	length	eff_length	est_counts	tpm
YBL104C	3117	2851.17	1125	7.17016
YBL103C	1461	1176.01	2962	45.7693
YBL102W	648	360.952	796	40.074
YBL101C	3354	3064.34	4544	26.9464
YBL100W-C	120	31.0709	81	47.3729
YBL100W-A	1317	1047.92	5.52734	0.0958489
YBL100W-B	5313	5097.01	508.28	1.81212
YBL100C	315	81.8338	2562.86	569.103
YBL099W	1638	1332.88	15707.1	214.144
YBL098W	1383	1100.06	2583	42.6686
YBL097W	2265	2002.1	912	8.27767
YBL096C	309	78.642	53.2571	12.3061
YBL095W	813	527.9	1070.12	36.8367
YBL094C	333	92.5092	246.622	48.4448
YBL093C	663	378.017	5477	263.288
YBL092W	393	133.524	3849	523.828
YBL091C-A	528	249.383	1011	73.6689
YBL091C	1266	981.372	2709	50.162
YBL090W	534	255.077	1329	94.679
YBL089W	1380	1104.59	858	14.1151
YBL088C	8364	8201.66	772	1.71047
YBL087C	414	149.769	1300.13	157.748
YBL086C	1401	1111.24	4505	73.6692
YBL085W	2943	2671.56	1753	11.9239
YBL084C	2277	2012.92	2196.12	19.8257
YBL083C	426	159.169	70.3011	8.02607
YBL082C	1377	1090	898.699	14.9826
YBL081W	1107	821.644	686.122	15.1746
YBL080C	1626	1345.53	2188	29.5498
YBL079W	4509	4261.27	3848	16.4095
YBL078C	354	106.144	5533	947.254
YBL077W	432	163.809	135.239	15.0025
YBL076C	3219	2943.1	4319.76	26.6719
YBL075C	1950	1661.53	20007	218.814
YBL074C	1068	786.023	967.663	22.3711
YBL073W	312	80.2982	50.3374	11.3916
YBL072C	603	314.367	7246.05	418.855
YBL071C-B	99	36.2258	191	95.8108
YBL071W-A	249	50.3353	1227	442.967
YBL071C	309	78.642	503	116.228
YBL070C	321	85.5207	214.855	45.6534
YBL069W	1290	1006.79	2925.59	52.8051
YBL068W-A	237	46.2671	62.5539	24.5687
YBL068W	981	696.255	1355	35.3647
YBL067C	2244	1982.95	1061	9.72304
YBL066C	3447	3167.39	4682.67	26.8653
YBL065W	345	100.347	73.3308	13.2795
YBL064C	786	497.348	17426	636.702
YBL063W	3336	3096.96	1679	9.85177
YBL062W	381	124.486	0	0
YBL061C	2091	1822.54	3771	37.5991
YBL060W	2064	1802.36	2713	27.3531
YBL059C-A	330	90.8959	1603	320.471
YBL059W	582	304.569	1451	86.5727
YBL058W	1272	985.528	14318	264.005
YBL057C	627	343.713	3234	170.979
YBL056W	1407	1132.1	9020	144.784
YBL055C	1257	983.624	2319	42.8421
YBL054W	1578	1308.38	3039	42.2082
YBL053W	375	120.338	26.0272	3.93029
YBL052C	2496	2230.01	1201.97	9.79462
YBL051C	2007	1735.11	9157	95.9015
YBL050W	879	595.731	12895	393.342
YBL049W	417	151.983	2324	277.87
YBL048W	312	80.2982	276	62.4601
YBL047C	4146	3861.58	9024	42.4652
YBL046W	1326	1059.74	3189	54.6832
YBL045C	1374	1079.1	22630	381.086
YBL044W	369	116.091	776	121.468
YBL043W	774	500.166	3374	122.583
YBL042C	1920	1629.2	1347	15.0242
YBL041W	726	439.452	9437	390.231
YBL040C	660	381.024	4113	196.158
YBL039W-B	180	32.2916	775	436.125
YBL039C	1740	1457.11	6269	78.1819
YBL039C-A	84	34.1163	0	0
YBL038W	699	415.157	8367	366.233
YBL037W	3078	2816.32	4614	29.7711
YBL036C	774	492.858	9572	352.923
YBL035C	2118	1839.2	3089	30.5202
YBL034C	4542	4315.24	3740	15.7495
YBL033C	1038	750.276	13802	334.288
YBL032W	1146	848.662	7337	157.102
YBL031W	1017	733.229	1361	33.7301
YBL030C	957	663.665	16471	450.993
YBL029C-A	285	66.4807	2143	585.769
YBL029W	1131	850.953	1479	31.5836
YBL028C	321	85.5207	1266	269.006
YBL027W	570	289.551	7648.67	480.021
YBL026W	288	67.9946	1710	457.005
YBL025W	438	168.507	1625	175.24
YBL024W	2055	1776.02	4180	42.7689
YBL023C	2607	2330.08	1159	9.03882
YBL022C	3402	3129.67	6694	38.8675
YBL021C	435	166.144	1224	133.874
YBL020W	1725	1456.35	2364	29.4972
YBL019W	1563	1284.84	736	10.4095
YBL018C	402	140.352	320	41.4316
YBL017C	4740	4501.94	1592	6.42603
YBL016W	1062	774.024	301	7.06662
YBL015W	1581	1287.9	8113	114.472
YBL014C	2685	2412.04	4911	36.9985
YBL013W	1206	900.723	912	18.3994
YBL012C	402	140.352	514.339	66.5935
YBL011W	2280	1985.79	6144.66	56.2294
YBL010C	843	561.811	464	15.0081
YBL009W	2031	1763.42	1038	10.6965
YBL008W-A	240	47.1378	10	3.85505
YBL008W	2523	2250.11	940	7.59144
YBL007C	3735	3436.87	7687	40.6437
YBL006C	543	263.762	1602	110.37
YBL006W-A	150	28.9764	0	0
YBL005W	2931	2690.31	2224	15.0221
YBL005W-A	1323	1041.52	138.117	2.40979
YBL005W-B	5268	5022.61	6743.18	24.3969
YBL004W	7482	7327.03	3036	7.52962
YBL003C	399	138.156	735.603	96.7549
YBL002W	396	135.799	1179	157.767
YBL001C	315	81.8338	1336	296.67
YBR001C	2343	2069.27	6406	56.256
YBR002C	861	574.062	2888	91.4192
YBR003W	1422	1139.01	4602	73.4204
YBR004C	1302	1033.1	2803	49.3035
YBR005W	642	352.824	4219	217.295
YBR006W	1494	1216.73	4188	62.5479
YBR007C	2211	1951.48	1194	11.1183
YBR008C	1647	1373.81	1539	20.3569
YBR009C	312	80.2982	4148.82	938.898
YBR010W	411	147.288	5584.59	689.008
YBR011C	864	575.028	28253	892.843
YBR012C	420	154.519	942	110.782
YBR012W-A	1323	1043.51	0	0
YBR012W-B	5271	5025.69	1334.1	4.82383
YBR013C	390	131.228	931	128.921
YBR014C	612	328.898	3687	203.709
YBR015C	1794	1504.09	6778	81.8894
YBR016W	387	128.863	11599	1635.65
YBR017C	2757	2492.57	4724	34.4399
YBR018C	1101	821.782	755	16.6951
YBR019C	2100	1809.59	349	3.50465
YBR020W	1587	1308.95	266	3.69282
YBR021W	1902	1619.38	739	8.29268
YBR022W	534	255.077	371	26.4303
YBR023C	3498	3238.19	4786	26.8577
YBR024W	906	625.156	1933	56.1879
YBR025C	1185	902.454	5996	120.736
YBR026C	1143	862.529	3456	72.8114
YBR027C	333	92.5092	8	1.57146
YBR028C	1578	1307.45	2093	29.09
YBR029C	1374	1100.18	4049	66.8782
YBR030W	1659	1385.59	2283	29.9412
YBR031W	1089	787.36	10205.1	235.528
YBR032W	303	75.5158	227	54.6245
YBR033W	2760	2495.92	2103	15.3112
YBR034C	1047	765.739	6006	142.529
YBR035C	687	400.3	4951	224.754
YBR036C	1233	938.52	6623	128.236
YBR037C	888	601.645	3635	109.79
YBR038W	2892	2619.26	5304	36.798
YBR039W	936	652.025	7885	219.754
YBR040W	897	619.854	226	6.6255
YBR041W	2010	1739.1	2435	25.4434
YBR042C	1194	914.939	686	13.6248
YBR043C	2070	1791.14	1610	16.3341
YBR044C	1719	1443.13	2526	31.8072
YBR045C	1920	1645.36	2053	22.674
YBR046C	1005	728.088	3500	87.3541
YBR047W	528	249.383	1110	80.8828
YBR048W	471	197.452	4026.84	370.598
YBR049C	2433	2164.27	16992	142.67
YBR050C	1017	742.873	3358.07	82.1437
YBR051W	351	104.144	954.933	166.624
YBR052C	633	342.588	4032	213.869
YBR053C	1077	789.578	9009	207.339
YBR054W	1035	750.537	3433.41	83.1291
YBR055C	2700	2443.27	2861	21.2787
YBR056W	1506	1227.97	6068	89.7962
YBR056W-A	201	35.4599	4741	2429.58
YBR056C-B	159	29.2404	0	0
YBR057C	1101	818.568	2089	46.3749
YBR058C	2346	2071.07	2148	18.8469
YBR058C-A	243	48.0079	694	262.691
YBR059C	3327	3043.07	2732	16.3143
YBR060C	1863	1604.71	1547	17.5183
YBR061C	933	649.594	729	20.3932
YBR062C	543	263.762	1180	81.2959
YBR063C	1215	938.841	1289.26	24.9545
YBR064W	429	161.397	337.736	38.0261
YBR065C	1095	823.175	1819	40.155
YBR066C	663	384.541	868	41.0182
YBR067C	633	342.558	38250	2029.07
YBR068C	1830	1549.93	14788	173.379
YBR069C	1860	1573.98	1366	15.7707
YBR070C	714	433.211	314	13.1713
YBR071W	636	351.04	2650	137.179
YBR072W	645	358.903	81850	4144.2
YBR072C-A	162	29.5166	4	2.46259
YBR073W	2877	2610.59	492	3.42472
YBR074W	2931	2678.18	680	4.61391
YBR076W	1065	790.583	2538	58.337
YBR076C-A	267	58.0079	1408	441.077
YBR077C	489	213.574	3927	334.128
YBR078W	1290	1014.5	19915	356.72
YBR079C	2895	2624.31	3138	21.7289
YBR080C	2277	2004.85	2164	19.6144
YBR081C	3999	3751.98	4015	19.4457
YBR082C	447	175.877	4412	455.854
YBR083W	1461	1185.77	1423	21.8075
YBR084W	2928	2650.91	1342	9.19935
YBR084C-A	570	289.551	3825.33	240.074
YBR085W	924	641.752	518	14.6677
YBR085C-A	258	53.8485	13227	4463.62
YBR086C	2841	2570.03	4444	31.4221
YBR087W	1065	784.409	671	15.5446
YBR088C	777	491.713	854.591	31.5824
YBR089W	600	318.055	1179.41	67.3847
YBR089C-A	300	74.0164	3684.61	904.613
YBR090C	369	116.091	1602.39	250.824
YBR091C	330	90.8959	2934	586.564
YBR092C	1404	1114.81	3274.47	53.375
YBR093C	1404	1120.44	3425.53	55.5568
YBR094W	2262	1983.02	1122	10.2817
YBR095C	1293	1018.3	3196	57.0337
YBR096W	693	415.137	1867	81.7246
YBR097W	4365	4148.55	1053	4.61244
YBR098W	2076	1817.81	984.999	9.84661
YBR099C	384	126.563	0.000575463	8.26249e-05
YBR101C	873	592.248	3265	100.18
YBR102C	2262	1992.14	935	8.52887
YBR103W	1608	1328.06	1225	16.7617
YBR103C-A	144	28.7188	10	6.3275
YBR104W	990	700.518	776	20.1299
YBR105C	1089	800.501	11944	271.136
YBR106W	567	286.579	8688	550.902
YBR107C	738	454.94	2050	81.884
YBR108W	2844	2538.63	4922	35.2324
YBR109C	444	173.462	6383	668.682
YBR109W-A	225	42.3344	78	33.4812
YBR110W	1350	1077.32	3360	56.6753
YBR111C	696	411.285	2641	116.688
YBR111W-A	291	69.4741	450	117.703
YBR112C	2901	2639.72	2314.19	15.9309
YBR113W	483	208.305	330.933	28.8695
YBR114W	2373	2098.93	5118	44.3101
YBR115C	4179	3907.8	2283	10.6163
YBR116C	528	249.383	211.424	15.4059
YBR117C	2046	1752.04	2689.58	27.8958
YBR118W	1377	1078.1	217.254	3.66193
YBR119W	897	622.622	1309	38.2045
YBR120C	489	213.574	1245	105.93
YBR121C	2004	1722.45	6061	63.9437
YBR121C-A	159	29.2404	0	0
YBR122C	534	255.077	5210	371.165
YBR123C	1950	1671.93	2744.65	29.831
YBR124W	360	110.018	81.3476	13.4363
YBR125C	1182	898.636	2183	44.1438
YBR126C	1488	1192.28	18903	288.105
YBR126W-A	207	37.3088	784.718	382.209
YBR126W-B	144	28.7188	115.282	72.9448
YBR127C	1554	1265.85	10244	147.058
YBR128C	1035	765.822	1849	43.8741
YBR129C	987	711.549	2993	76.4366
YBR130C	1278	1005.58	3286	59.3811
YBR131W	2115	1840.98	3512	34.6661
YBR131C-A	90	36.4167	0	0
YBR132C	1791	1509	2642	31.8157
YBR133C	2484	2201.8	3971	32.7734
YBR134W	402	140.352	64	8.28633
YBR135W	453	181.039	4865	488.325
YBR136W	7107	6910.94	1830	4.81186
YBR137W	540	260.894	1628	113.394
YBR138C	1575	1305.39	1203	16.7465
YBR139W	1527	1242.13	2185	31.9657
YBR140C	9279	9117.16	1737	3.4621
YBR141C	1014	733.705	725	17.9563
YBR141W-A	96	35.6207	0	0
YBR142W	2322	2056.53	1853	16.3734
YBR143C	1314	1042.1	10744	187.352
YBR144C	315	81.8338	483	107.254
YBR145W	1056	765.04	4852	115.249
YBR146W	837	559.747	8043	261.111
YBR147W	891	619.027	2476	72.6842
YBR148W	1830	1576.65	1541	17.761
YBR149W	1035	750.023	7327	177.522
YBR150C	3285	3043.34	11380.3	67.9521
YBR151W	951	672.876	12658	341.845
YBR152W	876	592.559	2143	65.7189
YBR153W	735	448.626	1617	65.4975
YBR154C	648	365.223	2236	111.253
YBR155W	1158	882.717	1630	33.5556
YBR156C	2097	1827.53	711	7.06976
YBR157C	768	485.95	218	8.152
YBR158W	1650	1382.11	630	8.28319
YBR159W	1044	764.501	1182	28.0956
YBR160W	897	615.667	3750	110.684
YBR161W	1131	850.192	3390	72.4573
YBR162C	1368	1078.93	11485	193.435
YBR162W-A	198	35.199	2723	1405.78
YBR163W	1758	1499.49	5218	63.2354
YBR164C	552	272.25	3625	241.958
YBR165W	834	554.303	10575	346.683
YBR166C	1359	1080.48	2404	40.4311
YBR167C	423	156.747	882	102.251
YBR168W	1242	969.86	1789	33.5197
YBR169C	2082	1802.82	11493	115.846
YBR170C	1743	1462	4618	57.3991
YBR171W	621	338.454	2332	125.207
YBR172C	2223	1935.56	6676	62.6771
YBR173C	447	175.877	5150	532.105
YBR174C	315	81.8338	193.661	43.0041
YBR175W	948	659.844	1529.34	42.1174
YBR176W	939	658.239	1580	43.6187
YBR177C	1356	1069.96	9986	169.598
YBR178W	375	120.338	121	18.2719
YBR179C	2568	2312.62	6743	52.9845
YBR180W	1719	1438.3	1715	21.6678
YBR181C	711	425.307	6958.67	297.32
YBR182C	1359	1068.2	2852	48.5174
YBR182C-A	195	34.2436	519	275.415
YBR183W	951	666.799	3160	86.1175
YBR184W	1572	1312.27	283	3.91889
YBR185C	837	553.661	1090	35.7752
YBR186W	1695	1432.89	630	7.98961
YBR187W	843	561.078	1623	52.5648
YBR188C	423	156.747	1022	118.481
YBR189W	588	303.636	1860.1	111.322
YBR190W	312	80.2982	294	66.5335
YBR191W	483	208.305	2397.48	209.149
YBR191W-A	75	30.5278	9	5.35731
YBR192W	1134	849.814	1329	28.4185
YBR193C	672	384.972	1635	77.177
YBR194W	372	118.108	851	130.933
YBR195C	1269	987.76	1262	23.2171
YBR196C	1665	1378.18	18033	237.772
YBR196C-A	150	28.9764	151	94.6962
YBR196C-B	105	32.7683	134	74.3105
YBR197C	654	370.482	682	33.4516
YBR198C	2397	2127.59	5881	50.23
YBR199W	1395	1123.84	18751	303.192
YBR200W	1656	1371.64	2337	30.9611
YBR200W-A	165	30.5593	134	79.682
YBR201W	636	348.865	791	41.202
YBR201C-A	204	36.5021	1548	770.641
YBR202W	2538	2261.03	1733	13.9281
YBR203W	2775	2508.67	3160	22.8899
YBR204C	1128	847.796	1321	28.3146
YBR205W	1215	927.147	837.368	16.4122
YBR206W	324	87.2813	99.6319	20.7432
YBR207W	1398	1116.91	2817	45.8319
YBR208C	5508	5235.7	1598	5.54627
YBR209W	318	83.8398	190	41.1815
YBR210W	429	161.397	1922	216.4
YBR211C	975	697.37	6270	163.382
YBR212W	2019	1718.83	14845	156.944
YBR213W	825	536.428	1108	37.5342
YBR214W	1584	1297.03	15092	211.444
YBR215W	1878	1610.87	1940	21.8847
YBR216C	2025	1765.18	1520	15.6478
YBR217W	561	280.778	740	47.8926
YBR218C	3543	3246.86	7859.31	43.9866
YBR219C	384	126.563	53.6925	7.70916
YBR220C	1683	1399.09	1792.31	23.2792
YBR221C	1101	808.855	5996	134.707
YBR221W-A	105	32.7683	187	103.702
YBR222C	1632	1340.83	18209	246.781
YBR223C	1635	1354.37	1765.71	23.6909
YBR223W-A	120	31.0709	0	0
YBR224W	516	238.368	53.2928	4.06275
YBR225W	2703	2427.14	3713.43	27.8022
YBR226C	411	147.288	130.568	16.109
YBR227C	1563	1292.86	1298	18.2441
YBR228W	915	641.05	1042	29.5376
YBR229C	2865	2578.96	2153	15.1705
YBR230C	405	142.694	7051	897.934
YBR230W-A	201	35.4599	408	209.085
YBR231C	912	621.99	2009	58.6943
YBR232C	360	110.018	317.214	52.3948
YBR233W	1242	961.365	1264.79	23.9072
YBR233W-A	285	66.4807	394	107.696
YBR234C	1155	866.039	4238	88.9247
YBR235W	3363	3082.17	2442	14.3976
YBR236C	1311	1030.45	2640	46.5559
YBR237W	2550	2291.68	3211	25.4616
YBR238C	2196	1924.11	608	5.74213
YBR239C	1590	1301.01	807	11.2718
YBR240C	1353	1065.48	9726	165.877
YBR241C	1467	1168.37	7874	122.465
YBR242W	717	431.148	3662	154.345
YBR243C	1347	1055.8	2638	45.4039
YBR244W	489	213.574	606	51.5613
YBR245C	3390	3131.51	1518	8.80881
YBR246W	1164	880.523	1104	22.7839
YBR247C	1452	1181.56	2159	33.2043
YBR248C	1659	1373.67	1866	24.6848
YBR249C	1113	816.369	4117	91.6418
YBR250W	1572	1306	1813	25.2264
YBR251W	924	644.126	3180	89.713
YBR252W	444	173.462	1819	190.558
YBR253W	366	113.859	2553	407.456
YBR254C	528	249.383	1152	83.9432
YBR255W	2085	1823.43	3997	39.8332
YBR255C-A	363	111.821	975	158.446
YBR256C	717	434.875	5819	243.155
YBR257W	840	569.69	2692	85.8688
YBR258C	429	161.397	663	74.6479
YBR259W	2067	1807.85	2228	22.3951
YBR260C	2001	1722.54	3492	36.8386
YBR261C	699	405.264	1398	62.6857
YBR262C	321	85.5207	2792	593.258
YBR263W	1473	1176.92	9604	148.287
YBR264C	600	317.107	2016	115.527
YBR265W	963	676.828	6104	163.884
YBR267W	1182	905.99	7264	145.697
YBR266C	453	181.039	0	0
YBR268W	318	83.8398	926	200.706
YBR269C	417	151.983	3955	472.88
YBR270C	1638	1357.35	2326	31.14
YBR271W	1260	980.218	2178	40.377
YBR272C	1443	1175.22	2524	39.0274
YBR273C	1311	1033.83	3839	67.4789
YBR274W	1584	1309.41	1969	27.3256
YBR275C	5751	5550.97	1270	4.15752
YBR276C	2424	2163.99	5635	47.3193
YBR277C	402	140.352	265.645	34.3941
YBR278W	606	323.741	1251.36	70.2396
YBR279W	1338	1058.44	12498	214.572
YBR280C	1914	1636.97	4602	51.0865
YBR281C	2637	2376.78	2497	19.091
YBR282W	441	171.042	3045	323.508
YBR283C	1473	1199.37	9026	136.755
YBR284W	2394	2122.05	6284	53.8122
YBR285W	435	166.144	1875	205.076
YBR286W	1614	1331.15	33608	458.791
YBR287W	1284	997.125	9431	171.873
YBR288C	1452	1181.77	1937	29.7849
YBR289W	2718	2436.45	4598.39	34.2964
YBR290W	966	686.936	14082	372.518
YBR291C	900	615.88	2867	84.5923
YBR292C	372	118.108	536	82.4681
YBR293W	1425	1160.84	2315	36.2391
YBR294W	2580	2301.44	2057	16.2418
YBR295W	3651	3385.89	5457	29.2874
YBR296C	1725	1443.81	4697	59.1166
YBR296C-A	120	31.0709	114	66.673
YBR297W	1407	1131.82	2420.15	38.8566
YBR298C	1845	1572.84	3192	36.8788
YBR298C-A	222	41.481	7	3.06653
YBR299W	1755	1468.03	312.2	3.86453
YBR300C	498	221.532	41.4114	3.3969
YBR301W	363	111.821	27.6713	4.49682
YBR302C	1140	862.198	117.583	2.47821
YCL076W	744	461.892	220	8.65528
YCL075W	441	171.042	2	0.212484
YCL074W	927	645.527	3	0.0844513
YCL073C	1848	1576.02	5	0.0576512
YCL069W	1377	1101.22	1	0.0165016
YCL068C	783	501.264	0	0
YCL067C	633	352.421	1869.5	96.397
YCL066W	528	249.383	42.5	3.09686
YCL065W	369	116.091	0	0
YCL064C	1083	800.249	288	6.53983
YCL063W	1272	992.169	571	10.458
YCL061C	3291	3026.75	419	2.51557
YCL059C	951	669.187	1437	39.0219
YCL058C	459	186.485	368.803	35.9376
YCL058W-A	342	98.5021	96.1973	17.7467
YCL057C-A	294	71.0805	1885	481.904
YCL057W	2139	1853.22	3168	31.064
YCL056C	435	166.144	286	31.2809
YCL055W	1008	719.808	637	16.0813
YCL054W-A	87	34.1489	3	1.59641
YCL054W	2526	2256.26	1763	14.1992
YCL052C	1251	972.563	2387	44.5999
YCL051W	1752	1460.07	1667	20.7472
YCL050C	966	682.679	2410	64.1504
YCL049C	939	648.455	6801	190.586
YCL048W-A	240	47.1378	628	242.097
YCL048W	1392	1124.13	941	15.2115
YCL047C	777	493.062	774	28.5259
YCL045C	2283	1992.42	9068.94	82.7132
YCL046W	324	87.2813	337.06	70.1755
YCL044C	1254	964.911	5073	95.5382
YCL043C	1569	1264.5	27648	397.323
YCL041C	495	218.824	646.343	53.6744
YCL042W	360	110.018	227.112	37.5125
YCL040W	1503	1204.85	64153.9	967.582
YCL039W	2238	1951.12	6016	56.0304
YCL038C	1587	1310.53	3733	51.7621
YCL037C	1305	1019.35	778	13.8694
YCL036W	1701	1405.72	2217	28.6594
YCL035C	333	92.5092	8405	1651.02
YCL034W	1065	770.999	9447	222.658
YCL033C	507	229.935	1622	128.187
YCL032W	1041	757.743	4190	100.483
YCL031C	894	616.633	5932	174.813
YCL030C	2400	2115.5	2784	23.9142
YCL029C	1323	1035.71	1144	20.0719
YCL028W	1218	926.664	4894	95.9712
YCL027W	1539	1255.93	1650	23.8736
YCL026C-B	582	294.968	4123	254.002
YCL026C-A	582	299.874	254	15.392
YCL025C	1902	1609.8	4508	50.8876
YCL023C	348	102.251	46.6756	8.29513
YCL024W	3114	2854.28	625.567	3.98269
YCL022C	516	238.368	36.7574	2.80219
YCL021W-A	378	122.602	297	44.0207
YCL020W	1317	1049	1662.88	28.8061
YCL019W	5313	5100.2	2354.68	8.38964
YCL018W	1095	805.333	9257	208.879
YCL017C	1494	1210.83	13259	198.988
YCL016C	1143	853.068	1107	23.5811
YCL014W	4911	4667.98	2646	10.3005
YCL012C	405	142.694	776	98.8224
YCL011C	1284	999.121	8877	161.453
YCL010C	780	486.388	3340	124.785
YCL009C	930	640.013	4135	117.405
YCL008C	1158	867.703	1835	38.4295
YCL007C	393	133.524	288	39.1953
YCL005W-A	222	41.481	406	177.859
YCL005W	771	481.874	2400	90.5059
YCL004W	1566	1289.48	2786	39.2614
YCL002C	792	512.751	1524	54.0105
YCL001W	567	285.431	2714	172.786
YCL001W-A	462	189.213	444	42.6414
YCL001W-B	255	52.5471	499	172.564
YCR001W	315	81.8338	657	145.892
YCR002C	969	683.587	5982	159.02
YCR003W	552	272.25	3849	256.909
YCR004C	744	456.369	17812	709.244
YCR005C	1383	1106.72	8226	135.067
YCR006C	474	200.206	789	71.6143
YCR007C	720	439.105	1650	68.2833
YCR008W	1812	1540.17	5712	67.3934
YCR009C	798	520.626	3931	137.207
YCR010C	852	565.101	1975	63.5097
YCR011C	3150	2897.36	6697	42.0027
