target_id	length	eff_length	est_counts	tpm
YBL054W	1578	1302.83	3084	43.3379
YBL053W	375	120.499	61.5434	9.35058
YBL052C	2496	2217.28	1334.46	11.0185
YBL051C	2007	1729.13	10870	115.092
YBL050W	879	597.215	11758	360.449
YBL049W	417	152.642	3519	422.071
YBL048W	312	79.2226	362	83.6565
YBL047C	4146	3860.86	17183	81.4807
YBL046W	1326	1057.8	4247	73.5054
YBL045C	1374	1081.68	23305	394.449
YBL044W	369	116.31	351	55.2496
YBL043W	774	501.171	2739	100.057
YBL042C	1920	1634.36	1045	11.706
YBL041W	726	443.089	7338	303.198
YBL040C	660	381.855	3677	176.293
YBL039W-B	180	31.0898	666	392.19
YBL039C	1740	1468.31	3479	43.3787
YBL039C-A	84	34.8788	0	0
YBL038W	699	415.892	7942	349.615
YBL037W	3078	2813.36	4252	27.67
YBL036C	774	491.459	7993	297.758
YBL035C	2118	1837.94	2556	25.4607
YBL034C	4542	4295.31	4048	17.2539
YBL033C	1038	758.835	13490	325.465
YBL032W	1146	851.034	6276	135.013
YBL031W	1017	736.649	716	17.7948
YBL030C	957	666.179	13240	363.862
YBL029C-A	285	65.5714	1590	443.939
YBL029W	1131	850.899	857	18.4392
YBL028C	321	84.5213	554	120.001
YBL027W	570	285.465	4247	272.376
YBL026W	288	66.9888	1216	332.332
YBL025W	438	169.97	1410	151.876
YBL024W	2055	1769.03	3160	32.7034
YBL023C	2607	2332.81	1410	11.0657
YBL022C	3402	3125.71	7434	43.5426
YBL021C	435	167.434	1131	123.669
YBL020W	1725	1450.63	3096	39.0737
YBL019W	1563	1281.66	1321	18.87
YBL018C	402	140.451	503	65.5669
YBL017C	4740	4497.53	2321	9.44804
YBL016W	1062	774.611	479	11.3212
YBL015W	1581	1292.96	8809	124.733
YBL014C	2685	2408.08	5570	42.3472
YBL013W	1206	906.5	934	18.8634
YBL012C	402	140.451	560.875	73.111
YBL011W	2280	1987.49	6860.12	63.1927
YBL010C	843	558.609	656	21.4999
YBL009W	2031	1759.28	1421	14.7876
YBL008W-A	240	46.665	16	6.27725
YBL008W	2523	2249.55	1318	10.7265
YBL007C	3735	3440.74	11430	60.8183
YBL006C	543	264.734	1712	118.395
YBL006W-A	150	27.452	0	0
YBL005W	2931	2677.17	2964	20.2695
YBL005W-A	1323	1043.39	187.693	3.29338
YBL005W-B	5268	5013.42	19914.8	72.7248
YBL004W	7482	7286.1	3245	8.15379
YBL003C	399	138.19	714.093	94.6062
YBL002W	396	136.135	893	120.094
YBL001C	315	80.942	1462	330.685
YBR001C	2343	2062.64	9120	80.9489
YBR002C	861	576.056	3378	107.358
YBR003W	1422	1139.72	6526	104.831
YBR004C	1302	1029.64	3349	59.5482
YBR005W	642	354.526	3413	176.25
YBR006W	1494	1212.91	4750	71.6977
YBR007C	2211	1938.11	1481	13.99
YBR008C	1647	1374.12	1114	14.8423
YBR009C	312	79.2226	3579.35	827.171
YBR010W	411	147.997	4471	553.084
YBR011C	864	575.714	22230	706.924
YBR012C	420	155.126	792	93.4717
YBR012W-A	1323	1038.72	0	0
YBR012W-B	5271	5008.33	3007.41	10.9936
YBR013C	390	131.533	835	116.223
YBR014C	612	331.79	3347	184.685
YBR015C	1794	1507.25	8883	107.898
YBR016W	387	129.137	10171	1441.96
YBR017C	2757	2487.86	4520	33.2623
YBR018C	1101	819.075	941	21.0333
YBR019C	2100	1811.13	474	4.79149
YBR020W	1587	1309.19	273	3.81768
YBR021W	1902	1616.15	761	8.62073
YBR022W	534	256.1	566	40.462
YBR023C	3498	3222.73	6632	37.6756
YBR024W	906	624.121	2661	78.0578
YBR025C	1185	901.128	6490	131.856
YBR026C	1143	861.224	5463	116.133
YBR027C	333	92.5571	5	0.98901
YBR028C	1578	1300.39	2135	30.0584
YBR029C	1374	1102.1	4753	78.9567
YBR030W	1659	1383.53	2712	35.8872
YBR031W	1089	795.11	7213.01	166.085
YBR032W	303	74.5494	199	48.8708
YBR033W	2760	2490.03	2361	17.3593
YBR034C	1047	762.362	5291	127.062
YBR035C	687	400.456	4945	226.075
YBR036C	1233	942.878	7544	146.483
YBR037C	888	600.346	4149	126.527
YBR038W	2892	2622.05	7048	49.2113
YBR039W	936	653.206	9825	275.374
YBR040W	897	615.702	188	5.5902
YBR041W	2010	1732.92	3313	35.0013
YBR042C	1194	910.871	813	16.3408
YBR043C	2070	1791.92	1964	20.0661
YBR044C	1719	1437.36	3401	43.3194
YBR045C	1920	1639.48	2161	24.1317
YBR046C	1005	726.06	3699	93.2722
YBR047W	528	250.483	1110	81.1306
YBR048W	471	198.201	2512.59	232.09
YBR049C	2433	2155.66	16719	141.994
YBR050C	1017	739.712	2805.38	69.4335
YBR051W	351	103.701	691.625	122.103
YBR052C	633	345.592	4925	260.905
YBR053C	1077	787.854	10157	236.026
YBR054W	1035	749.558	7508.59	183.398
YBR055C	2700	2435.76	2950	22.1732
YBR056W	1506	1226	9987	149.137
YBR056W-A	201	34.1175	1998	1072.16
YBR056C-B	159	27.9357	0	0
YBR057C	1101	820.469	2991	66.7413
YBR058C	2346	2072.81	3145	27.7781
YBR058C-A	243	48.0418	769	293.054
YBR059C	3327	3046.3	6834	41.0717
YBR060C	1863	1598.22	1684	19.2906
YBR061C	933	649.488	571	16.0955
YBR062C	543	264.734	1021	70.6085
YBR063C	1215	939.072	1926.35	37.5557
YBR064W	429	162.171	484.652	54.7139
YBR065C	1095	822.894	2541	56.5329
YBR066C	663	383.868	607	28.9499
YBR067C	633	344.686	23476	1246.93
YBR068C	1830	1547.62	7654	90.545
YBR069C	1860	1582.62	901	10.4229
YBR070C	714	434.825	405	17.0522
YBR071W	636	351.707	1810	94.2187
YBR072W	645	358.698	89542	4570.23
YBR072C-A	162	28.2705	1	0.647601
YBR073W	2877	2605.93	507	3.56193
YBR074W	2931	2671.3	854	5.85296
YBR076W	1065	789.548	1901	44.0803
YBR076C-A	267	57.3652	1234	393.828
YBR077C	489	214.112	3614	309.02
YBR078W	1290	1014.5	10542	190.245
YBR079C	2895	2624.55	3167	22.0919
YBR080C	2277	1999.85	2899	26.5394
YBR081C	3999	3743.37	4009	19.6071
YBR082C	447	177.729	3432	353.533
YBR083W	1461	1183.75	1000	15.4661
YBR084W	2928	2650.47	1028	7.10086
YBR084C-A	570	280.664	2800	182.647
YBR085W	924	643.821	271	7.70628
YBR085C-A	258	53.6975	11417	3892.59
YBR086C	2841	2562.61	8236	58.8402
YBR087W	1065	781.872	762	17.8427
YBR088C	777	489.69	829.143	30.9991
YBR089W	600	317	1215.86	70.2204
YBR089C-A	300	73.025	3571.57	895.424
YBR090C	369	116.31	1685.43	265.297
YBR091C	330	90.4633	2482	502.308
YBR092C	1404	1117.84	6725.77	110.155
YBR093C	1404	1126.64	2035.23	33.0727
YBR094W	2262	1980.24	1733	16.0222
YBR095C	1293	1019.17	4119	73.992
YBR096W	693	413.425	2238	99.1069
YBR097W	4365	4126.27	1977	8.77181
YBR098W	2076	1808.96	1329	13.4505
YBR099C	384	126.734	0	0
YBR101C	873	589.525	4877	151.457
YBR102C	2262	1985.02	1506	13.8899
YBR103W	1608	1326.4	1702	23.4924
YBR103C-A	144	26.1057	1	0.701301
YBR104W	990	702.281	620	16.163
YBR105C	1089	803.254	13637	310.818
YBR106W	567	287.626	6016	382.931
YBR107C	738	456.772	1477	59.2
YBR108W	2844	2551.78	6472	46.4339
YBR109C	444	174.97	4828	505.178
YBR109W-A	225	41.4072	90	39.793
YBR110W	1350	1069.85	4005	68.5362
YBR111C	696	411.526	3364	149.658
YBR111W-A	291	68.4005	437	116.967
YBR112C	2901	2641.91	2793.87	19.3611
YBR113W	483	208.804	369.626	32.4089
YBR114W	2373	2094.51	7219	63.1009
YBR115C	4179	3904.38	2634	12.3511
YBR116C	528	250.483	337.457	24.665
YBR117C	2046	1751.27	6042.54	63.1693
YBR118W	1377	1080.65	121.934	2.06576
YBR119W	897	621.969	1024	30.142
YBR120C	489	214.112	1440	123.129
YBR121C	2004	1723.09	5046	53.6141
YBR121C-A	159	27.9357	0	0
YBR122C	534	256.1	5442	389.036
YBR123C	1950	1671.5	3148.03	34.4803
YBR124W	360	110.013	50.9745	8.48295
YBR125C	1182	898.958	2211	45.0287
YBR126C	1488	1197.9	47356	723.76
YBR126W-A	207	35.8876	885.848	451.913
YBR126W-B	144	26.1057	153.152	107.406
YBR127C	1554	1271.6	13161	189.487
YBR128C	1035	763.427	1927	46.212
YBR129C	987	714.413	3230	82.7739
YBR130C	1278	999.993	3620	66.2753
YBR131W	2115	1839.5	3999	39.8009
YBR131C-A	90	31.9302	0	0
YBR132C	1791	1505.91	4688	56.9942
YBR133C	2484	2194.87	4812	40.1382
YBR134W	402	140.451	90	11.7316
YBR135W	453	182.956	3730	373.252
YBR136W	7107	6890.19	2398	6.37174
YBR137W	540	261.813	1735	121.325
YBR138C	1575	1297.16	2544	35.9059
YBR139W	1527	1236.82	5383	79.6814
YBR140C	9279	9083.34	2884	5.81286
YBR141C	1014	734.856	877	21.8493
YBR141W-A	96	34.1042	0	0
YBR142W	2322	2055.15	1922	17.1218
YBR143C	1314	1038.69	10229	180.296
YBR144C	315	80.942	339	76.6772
YBR145W	1056	773.977	5405	127.852
YBR146W	837	558.403	8879	291.11
YBR147W	891	617.721	3821	113.246
YBR148W	1830	1572.88	1963	22.8489
YBR149W	1035	744.027	11025	271.288
YBR150C	3285	3027.37	10599.2	64.0984
YBR151W	951	675.972	19482	527.649
YBR152W	876	593.939	2228	68.6774
YBR153W	735	450.781	1622	65.8757
YBR154C	648	368.081	1989	98.9307
YBR155W	1158	889.573	1263	25.9933
YBR156C	2097	1821.86	784	7.87846
YBR157C	768	488.845	203	7.60265
YBR158W	1650	1385.57	1894	25.0261
YBR159W	1044	767.706	1664	39.6825
YBR160W	897	615.348	3299	98.1527
YBR161W	1131	845.569	3253	70.4328
YBR162C	1368	1081.83	7998	135.351
YBR162W-A	198	33.5701	1793	977.839
YBR163W	1758	1494.92	4193	51.3509
YBR164C	552	273.247	2370	158.794
YBR165W	834	555.134	8069	266.11
YBR166C	1359	1081.19	2193	37.1345
YBR167C	423	157.504	690	80.2043
YBR168W	1242	969.321	1705	32.203
YBR169C	2082	1803.21	18523	188.064
YBR170C	1743	1465.68	4924	61.5064
YBR171W	621	337.63	1895	102.756
YBR172C	2223	1930.57	7395	70.1282
YBR173C	447	177.729	3657	376.71
YBR174C	315	80.942	196.29	44.3981
YBR175W	948	662.589	1346.71	37.2109
YBR176W	939	662.036	1284	35.5078
YBR177C	1356	1071.49	14595.9	249.393
YBR178W	375	120.499	95.1095	14.4504
YBR179C	2568	2303.15	6573	52.2496
YBR180W	1719	1434.58	1134	14.4721
YBR181C	711	426.465	4413.68	189.477
YBR182C	1359	1070.59	1816	31.0552
YBR182C-A	195	32.7361	343	191.826
YBR183W	951	663.826	4121	113.655
YBR184W	1572	1302.72	291	4.08963
YBR185C	837	554.313	1225	40.4596
YBR186W	1695	1423.4	531	6.82981
YBR187W	843	563.186	1056	34.3283
YBR188C	423	157.504	615	71.4864
YBR189W	588	303.212	813	49.089
YBR190W	312	79.2226	144	33.2777
YBR191W	483	208.804	1105.42	96.9234
YBR191W-A	75	32.6667	1	0.560448
YBR192W	1134	851.43	1147	24.6635
YBR193C	672	388.05	1681	79.3087
YBR194W	372	118.618	759	117.147
YBR195C	1269	989.263	727	13.4544
YBR196C	1665	1378.63	28371	376.761
YBR196C-A	150	27.452	71	47.3505
YBR196C-B	105	31.4493	133	77.425
YBR197C	654	369.564	640	31.7052
YBR198C	2397	2124.9	7340	63.2409
YBR199W	1395	1115.21	20964	344.158
YBR200W	1656	1372.08	2409	32.1438
YBR200W-A	165	28.6444	171	109.294
YBR201W	636	350.82	654	34.1298
YBR201C-A	204	34.9864	1202	628.993
YBR202W	2538	2266.83	1705	13.7704
YBR203W	2775	2509.48	5261	38.3817
YBR204C	1128	847.619	1874	40.4771
YBR205W	1215	929.939	1086.87	21.3975
YBR206W	324	86.5862	141.131	29.8411
YBR207W	1398	1122.07	2875	46.9091
YBR208C	5508	5226.2	1570	5.49989
YBR209W	318	82.8356	212	46.8553
YBR210W	429	162.171	1238	139.762
YBR211C	975	693.963	5706	150.534
YBR212W	2019	1718.42	13973.8	148.876
YBR213W	825	539.399	756	25.6597
YBR214W	1584	1301.46	25769	362.5
YBR215W	1878	1603.31	2026	23.1347
YBR216C	2025	1751.54	1827	19.0968
YBR217W	561	281.969	883	57.3324
YBR218C	3543	3247.58	8195.48	46.2013
YBR219C	384	126.734	27.1319	3.91948
YBR220C	1683	1402.14	1755.87	22.9267
YBR221C	1101	810.384	6820	154.076
YBR221W-A	105	31.4493	192	111.771
YBR222C	1632	1350.06	19704	267.203
YBR223C	1635	1357.48	2608.18	35.176
YBR223W-A	120	30.2137	0	0
YBR224W	516	239.426	72.82	5.56827
YBR225W	2703	2423.36	4302.92	32.5077
YBR226C	411	147.997	139.076	17.2044
YBR227C	1563	1290.57	1612	22.8678
YBR228W	915	639.802	1120	32.0489
YBR229C	2865	2582.09	3212	22.7742
YBR230C	405	142.921	6001	768.719
YBR230W-A	201	34.1175	330	177.083
YBR231C	912	629.178	1271	36.9839
YBR232C	360	110.013	183.943	30.6109
YBR233W	1242	961.7	845.057	16.0874
YBR233W-A	285	65.5714	288	80.4115
YBR234C	1155	867.495	5123	108.118
YBR235W	3363	3087.55	3166	18.7732
YBR236C	1311	1034.56	3566	63.1056
YBR237W	2550	2290.92	3650	29.1692
YBR238C	2196	1914.46	635	6.07249
YBR239C	1590	1298.72	922	12.9974
YBR240C	1353	1073.34	7611	129.82
YBR241C	1467	1178.55	8480	131.731
YBR242W	717	432.896	2543	107.548
YBR243C	1347	1053.95	2104	36.5481
YBR244W	489	214.112	493	42.1547
YBR245C	3390	3115.87	1582	9.29537
YBR246W	1164	876.968	1157	24.154
YBR247C	1452	1179.64	1792	27.8117
YBR248C	1659	1373.52	1328	17.7013
YBR249C	1113	822.482	2277	50.6847
YBR250W	1572	1297.11	935	13.197
YBR251W	924	645.653	2664	75.5397
YBR252W	444	174.97	1108	115.936
YBR253W	366	114.238	1837	294.4
YBR254C	528	250.483	984	71.9212
YBR255W	2085	1820.9	4420	44.4401
YBR255C-A	363	112.024	1010	165.064
YBR256C	717	433.538	4834	204.136
YBR257W	840	566.983	2960	95.5789
YBR258C	429	162.171	512	57.8014
YBR259W	2067	1799.37	2237	22.7608
YBR260C	2001	1720.07	3571	38.0087
YBR261C	699	412.677	1130	50.1312
YBR262C	321	84.5213	2584	559.715
YBR263W	1473	1178.29	8479	131.745
YBR264C	600	316.53	1745	100.93
YBR265W	963	682.213	5174	138.85
YBR267W	1182	902.521	4620	93.7185
YBR266C	453	182.956	0	0
YBR268W	318	82.8356	645	142.555
YBR269C	417	152.642	3322	398.443
YBR270C	1638	1358.54	2181	29.3917
YBR271W	1260	982.951	1822	33.9357
YBR272C	1443	1172.03	2755	43.0353
YBR273C	1311	1028.76	4399	78.2852
YBR274W	1584	1310.61	2673	37.3394
YBR275C	5751	5526.29	1422	4.71093
YBR276C	2424	2158.36	5234	44.3967
YBR277C	402	140.451	169.785	22.1317
YBR278W	606	322.83	974.215	55.2486
YBR279W	1338	1052.41	15193	264.301
YBR280C	1914	1636.35	6907	77.2778
YBR281C	2637	2363.98	2022	15.6595
YBR282W	441	172.446	2244	238.238
YBR283C	1473	1199.48	9191	140.285
YBR284W	2394	2121.15	5183	44.7352
YBR285W	435	167.434	2288	250.18
YBR286W	1614	1330.32	56538	778.081
YBR287W	1284	995.784	12686	233.238
YBR288C	1452	1176.24	2366	36.8264
YBR289W	2718	2447.13	5232.43	39.1459
YBR290W	966	685.593	13920	371.718
YBR291C	900	617.829	2083	61.725
YBR292C	372	118.618	339	52.3227
YBR293W	1425	1159.57	1711	27.0142
YBR294W	2580	2302.71	1586	12.6097
YBR295W	3651	3387.9	6408	34.6283
YBR296C	1725	1442.61	2785	35.3441
YBR296C-A	120	30.2137	86	52.1117
YBR297W	1407	1132.86	2381.19	38.4822
YBR298C	1845	1563.61	6979	81.7157
YBR298C-A	222	40.2281	0	0
YBR299W	1755	1471.3	330.044	4.10687
YBR300C	498	222.292	21	1.72956
YBR301W	363	112.024	11.9916	1.95978
YBR302C	1140	855.993	99.8212	2.13498
YCL076W	744	463.239	109	4.30787
YCL075W	441	172.446	0	0
YCL074W	927	647.807	2	0.056523
YCL073C	1848	1574.99	16.6669	0.19374
YCL069W	1377	1095.95	2	0.0334103
YCL068C	783	502.141	0	0
YCL067C	633	351.914	1788.5	93.0448
YCL066W	528	250.483	16.5	1.206
YCL065W	369	116.31	4.67191	0.735387
YCL064C	1083	796.782	763	17.5318
YCL063W	1272	994.821	785	14.4466
YCL061C	3291	3018.72	573	3.47514
YCL059C	951	670.869	1003	27.3718
YCL058C	459	188.085	247.03	24.0456
YCL058W-A	342	98.2414	66.9704	12.4804
YCL057C-A	294	69.9284	1714	448.743
YCL057W	2139	1849.41	5487	54.3178
YCL056C	435	167.434	313	34.2248
YCL055W	1008	720.594	588	14.9392
YCL054W-A	87	35.8286	1	0.510988
YCL054W	2526	2250.7	1541	12.535
YCL052C	1251	972.69	5231	98.4579
YCL051W	1752	1469.92	3646	45.4113
YCL050C	966	682.582	2147	57.5861
YCL049C	939	648.211	6668	188.33
YCL048W-A	240	46.665	1068	419.006
YCL048W	1392	1114.06	635	10.4353
YCL047C	777	493.337	1021	37.8898
YCL045C	2283	1988.55	9135.02	84.1035
YCL046W	324	86.5862	360.98	76.3264
YCL044C	1254	968.862	4779	90.3058
YCL043C	1569	1270.98	38608	556.132
YCL041C	495	219.472	482.215	40.2255
YCL042W	360	110.013	262.186	43.632
YCL040W	1503	1210.84	105458	1594.52
YCL039W	2238	1960.56	5574	52.0507
YCL038C	1587	1304.96	3612	50.6746
YCL037C	1305	1018.57	477	8.57372
YCL036W	1701	1413.9	1476	19.1121
YCL035C	333	92.5571	9052	1790.5
YCL034W	1065	774.246	8359	197.658
YCL033C	507	230.878	1339	106.179
YCL032W	1041	765.289	3945	94.3761
YCL031C	894	614.464	4824	143.731
YCL030C	2400	2113.87	2710	23.4709
YCL029C	1323	1034.72	1497	26.4873
YCL028W	1218	936.922	4197	82.0117
YCL027W	1539	1262.1	1553	22.5278
YCL026C-B	582	301.431	2021	122.749
YCL026C-A	582	301.801	135	8.18943
YCL025C	1902	1604.57	3667	41.8402
YCL023C	348	101.893	36	6.46841
YCL024W	3114	2853.56	579.634	3.71884
YCL022C	516	239.426	24.3663	1.8632
YCL021W-A	378	122.694	564	84.158
YCL020W	1317	1041.11	4781.26	84.0791
YCL019W	5313	5073.37	5869.19	21.1798
YCL018W	1095	811.203	7974	179.965
YCL017C	1494	1213.62	11633	175.489
YCL016C	1143	855.533	1231	26.3428
YCL014W	4911	4660.08	3305	12.9843
YCL012C	405	142.921	806	103.247
YCL011C	1284	1001.58	8480	155.007
YCL010C	780	490.878	3428	127.852
YCL009C	930	644.155	3191	90.6936
YCL008C	1158	869.642	1865	39.2626
YCL007C	393	133.831	197.257	26.9846
YCL005W-A	222	40.2281	401.743	182.835
YCL005W	771	486.151	2023	76.1843
YCL004W	1566	1284.51	2754	39.2524
YCL002C	792	513.234	1456	51.9381
YCL001W	567	286.824	1895	120.958
YCL001W-A	462	190.711	185	17.7598
YCL001W-B	255	52.3933	263	91.901
YCR001W	315	80.942	318	71.9273
YCR002C	969	681.599	4887	131.267
YCR003W	552	273.247	2955	197.99
YCR004C	744	457.396	19640	786.121
YCR005C	1383	1102.6	6067	100.739
YCR006C	474	200.79	756	68.9318
YCR007C	720	439.58	1292	53.8103
YCR008W	1812	1539.01	7634	90.8136
YCR009C	798	521.425	5017	176.154
YCR010C	852	565.515	1739	56.2984
YCR011C	3150	2879.71	8716	55.4127
YCR012W	1251	958.159	63828.2	1219.59
