target_id	length	eff_length	est_counts	tpm
YAL069W	315	80.8464	97.9001	21.0293
YAL068W-A	255	51.098	3.89838	1.3249
YAL068C	363	110.864	0	0
YAL067W-A	228	41.5715	10.0471	4.19706
YAL067C	1782	1497.33	0	0
YAL066W	309	77.2207	0	0
YAL065C	387	127.951	0	0
YAL064W-B	381	123.528	1	0.140584
YAL064C-A	381	123.528	0	0
YAL064W	285	64.3421	9	2.42912
YAL063C-A	291	67.7795	11	2.81836
YAL063C	3969	3690.17	127.845	0.601646
YAL062W	1374	1080.25	2316	37.2319
YAL061W	1254	958.596	2785	50.4535
YAL060W	1149	853.617	3868	78.6911
YAL059C-A	423	155.277	151.053	16.8937
YAL059W	639	351.637	1616.95	79.8552
YAL058W	1509	1210.57	743.184	10.6613
YAL056C-A	351	103.152	54.8156	9.22846
YAL056W	2643	2368.17	1993	14.6149
YAL055W	543	261.229	1028	68.3398
YAL054C	2142	1846.13	11257	105.892
YAL053W	2352	2072.09	18703	156.749
YAL051W	3144	2878.43	1477	8.91102
YAL049C	741	453.236	2641	101.192
YAL048C	1989	1708.48	1411.79	14.3503
YAL047W-A	330	89.6847	15.2142	2.94601
YAL047C	1869	1591	1154	12.5962
YAL046C	357	106.921	619	100.538
YAL045C	309	77.2207	76.1504	17.1254
YAL044W-A	333	91.4911	314.85	59.7621
YAL044C	513	232.871	1623	121.034
YAL043C	2358	2068.88	5138	43.1281
YAL042C-A	378	121.31	194.452	27.8367
YAL042W	1248	949.966	3958.55	72.3652
YAL041W	2565	2294.26	2450	18.5449
YAL040C	1743	1458.51	534	6.3582
YAL039C	810	510.313	2397	81.5706
YAL038W	1503	1201.08	15392.2	222.552
YAL037C-B	975	678.093	3014.77	77.2089
YAL037C-A	93	40.7129	5	2.13275
YAL037W	804	521.983	194	6.45427
YAL036C	1110	816.474	1016	21.6099
YAL035W	3009	2721.14	3777	24.1045
YAL034C-B	354	104.927	12	1.98607
YAL034W-A	870	589.555	235	6.92222
YAL034C	1242	952.758	6514	118.732
YAL033W	522	241.44	257	18.4853
YAL032C	1140	846.717	1262	25.8835
YAL031W-A	309	77.2207	46.3846	10.4314
YAL031C	2283	2004.33	1624.62	14.0761
YAL030W	354	104.927	1147	189.835
YAL029C	4416	4168.81	1384	5.76535
YAL028W	1587	1295.93	1156	15.4909
YAL027W	786	499.054	220	7.65556
YAL026C-A	438	167.366	13.4432	1.39488
YAL026C	4068	3811.6	754.557	3.43785
YAL025C	921	634.61	720	19.7028
YAL024C	4308	4062.36	120	0.512985
YAL023C	2280	1996.43	2177	18.9368
YAL022C	1554	1274.01	317	4.32103
YAL021C	2514	2222.94	757	5.91384
YAL020C	1002	710.168	314.866	7.69957
YAL019W-A	570	286.982	48.1339	2.91272
YAL019W	3396	3130.31	665	3.68923
YAL018C	978	692.323	191	4.791
YAL017W	4071	3797.99	2510	11.4768
YAL016C-B	186	32.9682	2	1.0535
YAL016C-A	315	80.8464	100.389	21.5638
YAL016W	1908	1638.34	3075.61	32.6009
YAL015C	1200	906.812	2610	49.9833
YAL014C	768	478.732	1767	64.0982
YAL013W	1218	921.119	4554	85.8577
YAL012W	1185	888.591	13457	262.996
YAL011W	1878	1598.91	1728	18.7681
YAL010C	1482	1206.58	777	11.1832
YAL009W	780	502.699	671	23.1802
YAL008W	597	309.924	1403	78.6147
YAL007C	648	362.879	1648	78.8674
YAL005C	1929	1626.6	40333	430.609
YAL004W	648	363.75	0	0
YAL003W	621	326.214	2736	145.652
YAL002W	3825	3587.34	838	4.05671
YAL001C	3483	3225.64	3043	16.3828
YAR002W	1620	1338.83	2412	31.2862
YAR002C-A	660	372.438	966	45.0428
YAR003W	1281	997.862	994	17.2989
YAR007C	1866	1582.27	3110	34.1336
YAR008W	828	545.753	841	26.761
YAR009C	3591	3334.35	1.79598	0.00935391
YAR010C	1323	1039.06	0	0
YAR014C	2130	1839.89	1053	9.93892
YAR015W	921	633.965	693	18.9832
YAR018C	1308	1026.75	351	5.93672
YAR019C	2925	2655.93	1155	7.5521
YAR019W-A	333	91.4911	32	6.07398
YAR020C	168	30.0226	3	1.7353
YAR023C	540	258.347	256	17.2083
YAR027W	708	421.615	973	40.0774
YAR028W	705	420.463	0	0
YAR029W	225	40.5861	0	0
YAR030C	342	97.0144	0	0
YAR031W	897	607.084	436	12.4721
YAR033W	705	420.463	0	0
YAR035W	2064	1744.85	226	2.24933
YAR035C-A	81	38.8846	0	0
YAR042W	3567	3266.08	684	3.6369
YAR047C	321	84.4295	0	0
YAR050W	4614	4336.5	180.398	0.722429
YAR053W	297	70.8033	6	1.47163
YAR060C	336	93.1651	3.5	0.652404
YAR061W	1006	719.316	11.538	0.278556
YAR064W	300	72.2682	0	0
YAR066W	612	328.059	0	0
YAR068W	486	208.13	131	10.9304
YAR069C	294	69.305	0.5	0.125287
YAR070C	300	72.2682	0	0
YAR071W	1404	1116.68	452.348	7.03469
YAR073W	1212	922.494	6.0632	0.114141
YAR075W	474	197.615	0	0
YBL113C	2379	2099.69	447.413	3.70046
YBL113W-A	483	205.586	141.789	11.9771
YBL112C	318	82.6116	5.07932	1.06774
YBL111C	2004	1718.37	116.222	1.17456
YBL109W	336	93.1651	346.427	64.5745
YBL108C-A	129	32.5562	0	0
YBL108W	306	75.4986	7.25599	1.66901
YBL107W-A	105	37.7687	109.38	50.2928
YBL107C	591	310.647	564	31.5293
YBL106C	3033	2760.87	558	3.50987
YBL105C	3456	3176.88	1623	8.87195
YBL104C	3117	2844.67	1180	7.20363
YBL103C	1461	1175.46	2877	42.5046
YBL102W	648	357.07	752	36.5735
YBL101C	3354	3061.09	4618	26.1987
YBL100W-C	120	33.6798	98	50.531
YBL100W-A	1317	1042.53	1.6511	0.0275033
YBL100W-B	5313	5080.37	498.155	1.70283
YBL100C	315	80.8464	2591.37	556.636
YBL099W	1638	1325.76	16233.6	212.643
YBL098W	1383	1098.65	2742	43.3422
YBL097W	2265	1992.94	1221	10.6396
YBL096C	309	77.2207	48.2116	10.8423
YBL095W	813	524.275	1201.45	39.7967
YBL094C	333	91.4911	281.343	53.4022
YBL093C	663	374.902	5889	272.788
YBL092W	393	132.273	4742	622.575
YBL091C-A	528	246.996	1114	78.3245
YBL091C	1266	979.391	2910	51.5987
YBL090W	534	252.604	1413	97.1412
YBL089W	1380	1101.75	855	13.4767
YBL088C	8364	8174.04	897	1.90571
YBL087C	414	148.189	1545.41	181.105
YBL086C	1401	1114.43	4823	75.1563
YBL085W	2943	2661.26	1907	12.4442
YBL084C	2277	2008.9	2252.38	19.4708
YBL083C	426	157.567	62.3112	6.86757
YBL082C	1377	1088.34	1108.69	17.6907
YBL081W	1107	817.098	851.558	18.0985
YBL080C	1626	1339.42	2320	30.0797
YBL079W	4509	4250.28	4153	16.9686
YBL078C	354	104.927	4767	788.965
YBL077W	432	162.298	117.744	12.5987
YBL076C	3219	2930.24	4947.26	29.3199
YBL075C	1950	1657.48	16379	171.61
YBL074C	1068	784.878	1063.59	23.5329
YBL073W	312	78.9935	73.4068	16.1379
YBL072C	603	310.932	8347.61	466.227
YBL071C-B	99	40.6838	241	102.872
YBL071W-A	249	48.6027	1448	517.381
YBL071C	309	77.2207	545	122.564
YBL070C	321	84.4295	223.217	45.9129
YBL069W	1290	1006.07	3339.42	57.6429
YBL068W-A	237	44.48	83.3585	32.5452
YBL068W	981	694.827	1336	33.3912
YBL067C	2244	1984.86	1129	9.87791
YBL066C	3447	3171.05	4944.66	27.0792
YBL065W	345	99.0566	80.3422	14.0852
YBL064C	786	495.351	17379	609.275
YBL063W	3336	3092.51	1801	10.1136
YBL062W	381	123.528	4.21073e-08	5.91962e-09
YBL061C	2091	1828.1	3782	35.9272
YBL060W	2064	1794.57	3009	29.1181
YBL059C-A	330	89.6847	1542	298.585
YBL059W	582	302.939	1550	88.8544
YBL058W	1272	979.755	14084	249.638
YBL057C	627	341.703	3663	186.162
YBL056W	1407	1124.99	9208	142.141
YBL055C	1257	979.352	2437	43.2134
YBL054W	1578	1300.34	3018	40.3054
YBL053W	375	119.045	42.1489	6.14859
YBL052C	2496	2224.22	1271.85	9.93026
YBL051C	2007	1728.36	9726	97.7241
YBL050W	879	593.474	13227	387.045
YBL049W	417	150.526	2223	256.465
YBL048W	312	78.9935	258	56.7192
YBL047C	4146	3870.55	9075	40.717
YBL046W	1326	1052.43	3573	58.9576
YBL045C	1374	1080.39	23127	371.741
YBL044W	369	114.918	903	136.458
YBL043W	774	495.839	3046	106.682
YBL042C	1920	1626.74	1392	14.8601
YBL041W	726	435.195	9911	395.49
YBL040C	660	377.268	4420	203.458
YBL039W-B	180	31.8058	770	420.422
YBL039C	1740	1454.84	8415	100.448
YBL039C-A	84	39.9878	0	0
YBL038W	699	411.495	9005	380.032
YBL037W	3078	2814.74	5107	31.5087
YBL036C	774	489.542	10539	373.862
YBL035C	2118	1842.04	3236	30.5079
YBL034C	4542	4297.39	4188	16.924
YBL033C	1038	751.701	14965	345.727
YBL032W	1146	847.422	7963	163.184
YBL031W	1017	729.368	1632	38.8575
YBL030C	957	661.023	17816	468.053
YBL029C-A	285	64.3421	2507	676.645
YBL029W	1131	846.808	1708	35.0271
YBL028C	321	84.4295	1651	339.59
YBL027W	570	286.982	8844.65	535.214
YBL026W	288	66.0363	1811	476.253
YBL025W	438	167.366	1883	195.382
YBL024W	2055	1770.48	4805	47.1306
YBL023C	2607	2327.75	1166	8.6989
YBL022C	3402	3118.77	5978	33.287
YBL021C	435	164.826	1264	133.175
YBL020W	1725	1449.17	2648	31.7323
YBL019W	1563	1279.32	877	11.9048
YBL018C	402	139.004	371	46.35
YBL017C	4740	4490.62	1666	6.44274
YBL016W	1062	766.818	322	7.29232
YBL015W	1581	1285.23	7448	100.638
YBL014C	2685	2409.67	5372	38.7151
YBL013W	1206	899.674	1018	19.6501
YBL012C	402	139.004	561.309	70.1258
YBL011W	2280	1983.63	6592.69	57.7169
YBL010C	843	556.871	460	14.3451
YBL009W	2031	1760.73	1094	10.7901
YBL008W-A	240	45.4193	12	4.5882
YBL008W	2523	2246.23	887	6.85757
YBL007C	3735	3439.69	7966	40.2182
YBL006C	543	261.229	1527	101.513
YBL006W-A	150	30.228	0	0
YBL005W	2931	2681.83	2283	14.7835
YBL005W-A	1323	1043.67	68.0122	1.13168
YBL005W-B	5268	5027.53	6646.71	22.959
YBL004W	7482	7309.64	3524	8.37224
YBL003C	399	136.646	643.55	81.7876
YBL002W	396	134.472	1386	178.992
YBL001C	315	80.8464	1499	321.99
YBR001C	2343	2069.36	6798	57.0488
YBR002C	861	575.004	3166	95.6185
YBR003W	1422	1135.97	4865	74.3736
YBR004C	1302	1025.72	3181	53.8561
YBR005W	642	349.69	4525	224.717
YBR006W	1494	1207.27	4486	64.5295
YBR007C	2211	1938.36	1345	12.0501
YBR008C	1647	1368.15	1626	20.639
YBR009C	312	78.9935	4014.81	882.623
YBR010W	411	145.884	6130.14	729.732
YBR011C	864	571.639	31277	950.178
YBR012C	420	152.997	896	101.702
YBR012W-A	1323	1036.46	0	0
YBR012W-B	5271	5019.06	1644.75	5.69086
YBR013C	390	130.105	910	121.465
YBR014C	612	326.813	4367	232.052
YBR015C	1794	1507.4	7340	84.561
YBR016W	387	127.951	11479	1557.98
YBR017C	2757	2481.51	5281	36.9574
YBR018C	1101	816.91	803	17.0704
YBR019C	2100	1810.54	350	3.35709
YBR020W	1587	1304.22	284	3.78155
YBR021W	1902	1612.76	1065	11.4678
YBR022W	534	252.604	395	27.1555
YBR023C	3498	3227.76	4924	26.4922
YBR024W	906	622.794	2397	66.8383
YBR025C	1185	901.456	6722	129.496
YBR026C	1143	857.415	3240	65.6229
YBR027C	333	91.4911	13	2.46755
YBR028C	1578	1301.34	2531	33.7757
YBR029C	1374	1096.85	4687	74.2078
YBR030W	1659	1381.36	2612	32.8375
YBR031W	1089	786.172	12680.6	280.107
YBR032W	303	73.782	297	69.905
YBR033W	2760	2492.52	2378	16.5682
YBR034C	1047	756.911	7065	162.095
YBR035C	687	398.824	5550	241.665
YBR036C	1233	940.659	7187	132.684
YBR037C	888	599.773	3730	108
YBR038W	2892	2611.33	5962	39.6489
YBR039W	936	651.288	7573	201.928
YBR040W	897	617.968	222	6.23862
YBR041W	2010	1733.45	2568	25.7268
YBR042C	1194	910.373	796	15.1843
YBR043C	2070	1789.81	1676	16.2619
YBR044C	1719	1434.85	2795	33.8281
YBR045C	1920	1644.15	2118	22.371
YBR046C	1005	724.432	3577	85.7478
YBR047W	528	246.996	1206	84.7929
YBR048W	471	195.132	4416.26	393.033
YBR049C	2433	2158.25	18734	150.741
YBR050C	1017	736.418	3167.12	74.6865
YBR051W	351	103.152	951.88	160.253
YBR052C	633	338.071	4376	224.787
YBR053C	1077	785.569	9582	211.823
YBR054W	1035	747.295	3157.53	73.3765
YBR055C	2700	2444.1	3056	21.7138
YBR056W	1506	1224.39	6066	86.0371
YBR056W-A	201	35.8104	4290	2080.42
YBR056C-B	159	30.7218	0	0
YBR057C	1101	822.919	2431	51.3015
YBR058C	2346	2062.34	2289	19.2747
YBR058C-A	243	46.6086	877	326.765
YBR059C	3327	3044.98	2732	15.5811
YBR060C	1863	1598.99	1696	18.4197
YBR061C	933	647.316	842	22.589
YBR062C	543	261.229	1150	76.4502
YBR063C	1215	934.75	1493.9	27.7542
YBR064W	429	159.747	422.1	45.8864
YBR065C	1095	819.68	1913	40.5296
YBR066C	663	381.69	840	38.2182
YBR067C	633	339.621	36345	1858.46
YBR068C	1830	1546.2	13015	146.178
YBR069C	1860	1574.61	1526	16.8299
YBR070C	714	432.419	346	13.8955
YBR071W	636	348.335	2099	104.645
YBR072W	645	356.625	80565	3923.17
YBR072C-A	162	30.7099	4	2.26196
YBR073W	2877	2607.19	489	3.25715
YBR074W	2931	2670.81	776	5.04569
YBR076W	1065	784.247	2833	62.7329
YBR076C-A	267	55.9435	1601	496.985
YBR077C	489	210.841	4145	341.406
YBR078W	1290	1007.35	16895	291.26
YBR079C	2895	2623.06	3301	21.8544
YBR080C	2277	1998.94	2152	18.6958
YBR081C	3999	3744.59	4626	21.4537
YBR082C	447	174.787	4729	469.853
YBR083W	1461	1176.27	1383	20.4182
YBR084W	2928	2647.27	1633	10.7125
YBR084C-A	570	286.982	4514.35	273.176
YBR085W	924	637.552	650	17.7052
YBR085C-A	258	52.2722	12911	4289.34
YBR086C	2841	2572.43	5143	34.7196
YBR087W	1065	780.714	816	18.151
YBR088C	777	487.682	1122.17	39.9598
YBR089W	600	314.292	1335.83	73.8108
YBR089C-A	300	72.2682	3567.73	857.328
YBR090C	369	114.918	1579.27	238.654
YBR091C	330	89.6847	3017	584.196
YBR092C	1404	1113.91	3054	47.6123
YBR093C	1404	1120.09	2387	37.0085
YBR094W	2262	1979.13	1200	10.5295
YBR095C	1293	1017.12	3364	57.4363
YBR096W	693	411.296	2110	89.0902
YBR097W	4365	4134.97	1055	4.4308
YBR098W	2076	1807.46	1092.01	10.492
YBR099C	384	125.803	20.9943	2.8981
YBR101C	873	587.447	3174	93.8297
YBR102C	2262	1986.93	906	7.91859
YBR103W	1608	1326.98	1380	18.0599
YBR103C-A	144	29.8145	4	2.32988
YBR104W	990	699.005	833	20.695
YBR105C	1089	804.097	11872	256.399
YBR106W	567	284.054	8731	533.783
YBR107C	738	450.125	2309	89.0826
YBR108W	2844	2536.51	4869	33.3353
YBR109C	444	172.347	6567	661.706
YBR109W-A	225	40.5861	107	45.7834
YBR110W	1350	1066.14	3454	56.2613
YBR111C	696	410.9	2504	105.828
YBR111W-A	291	67.7795	469	120.165
YBR112C	2901	2632.64	2539.25	16.7501
YBR113W	483	205.586	291.19	24.5971
YBR114W	2373	2095.42	5403	44.7781
YBR115C	4179	3906.66	2376	10.5619
YBR116C	528	246.996	201.33	14.1553
YBR117C	2046	1745.49	2745.67	27.317
YBR118W	1377	1071.56	254.36	4.12226
YBR119W	897	617.666	1645	46.2503
YBR120C	489	210.841	1113	91.6731
YBR121C	2004	1715.48	6731	68.139
YBR121C-A	159	30.7218	0	0
YBR122C	534	252.604	5601	385.058
YBR123C	1950	1669.34	2974.28	30.9413
YBR124W	360	108.998	77.7155	12.382
YBR125C	1182	891.029	2452	47.7893
YBR126C	1488	1192.26	19486	283.826
YBR126W-A	207	36.8445	847.099	399.267
YBR126W-B	144	29.8145	160.901	93.7202
YBR127C	1554	1264.51	11613	159.486
YBR128C	1035	762.334	2076	47.2916
YBR129C	987	709.424	2889	70.7202
YBR130C	1278	999.381	3354	58.2819
YBR131W	2115	1833.13	3720	35.2412
YBR131C-A	90	40.1789	0	0
YBR132C	1791	1505.36	2573	29.6825
YBR133C	2484	2202.66	3876	30.5589
YBR134W	402	139.004	93	11.6187
YBR135W	453	179.577	4752	459.544
YBR136W	7107	6890.93	1746	4.40016
YBR137W	540	258.347	1452	97.6035
YBR138C	1575	1297.61	1234	16.5147
YBR139W	1527	1233	1908	26.873
YBR140C	9279	9102.64	1748	3.33485
YBR141C	1014	733.251	720	17.0523
YBR141W-A	96	42.1524	0	0
YBR142W	2322	2055.47	2146	18.1309
YBR143C	1314	1037.94	11410	190.904
YBR144C	315	80.8464	584	125.445
YBR145W	1056	762.923	4997	113.744
YBR146W	837	560.436	8372	259.421
YBR147W	891	615.273	2480	69.998
YBR148W	1830	1573.93	1566	17.2785
YBR149W	1035	742.434	7039	164.647
YBR150C	3285	3029.21	12254.3	70.2524
YBR151W	951	669.633	12473	323.471
YBR152W	876	590.379	2355	69.2727
YBR153W	735	446.327	1754	68.2462
YBR154C	648	363.006	2573	123.091
YBR155W	1158	883.397	1933	37.9995
YBR156C	2097	1819.15	829	7.91387
YBR157C	768	483.63	226	8.11516
YBR158W	1650	1377.09	657	8.28526
YBR159W	1044	763.509	1351	30.7286
YBR160W	897	611.311	3777	107.297
YBR161W	1131	847.389	3681	75.4371
YBR162C	1368	1073	12097	195.785
YBR162W-A	198	35.2691	2948	1451.56
YBR163W	1758	1492.98	5893	68.5462
YBR164C	552	269.666	4408	283.869
YBR165W	834	549.569	11732	370.725
YBR166C	1359	1082.32	2867	46.0019
YBR167C	423	155.277	914	102.221
YBR168W	1242	964.225	2080	37.4617
YBR169C	2082	1798.71	11519	111.213
YBR170C	1743	1462.15	4543	53.9577
YBR171W	621	335.361	2539	131.478
YBR172C	2223	1933.39	7248	65.1028
YBR173C	447	174.787	5097	506.416
YBR174C	315	80.8464	220.99	47.4694
YBR175W	948	658.72	1518.01	40.0199
YBR176W	939	654.173	1874	49.7484
YBR177C	1356	1066.52	10030	163.319
YBR178W	375	119.045	141	20.5688
YBR179C	2568	2302.7	6786	51.1774
YBR180W	1719	1439.45	1921	23.1757
YBR181C	711	419.075	9003.04	373.078
YBR182C	1359	1069.62	3140	50.9805
YBR182C-A	195	34.6463	473	237.086
YBR183W	951	663.918	3331	87.1288
YBR184W	1572	1304.37	391	5.20568
YBR185C	837	551.708	1437	45.2324
YBR186W	1695	1421.06	779	9.51979
YBR187W	843	557.505	1803	56.1628
YBR188C	423	155.277	1293	144.609
YBR189W	588	299.4	2386.37	138.417
YBR190W	312	78.9935	557	122.452
YBR191W	483	205.586	3111.52	262.833
YBR191W-A	75	38.1176	8	3.64473
YBR192W	1134	849.147	1678	34.3171
YBR193C	672	383.123	1944	88.1171
YBR194W	372	116.871	1047	155.575
YBR195C	1269	987.096	1514	26.636
YBR196C	1665	1374.31	17479	220.869
YBR196C-A	150	30.228	137	78.7069
YBR196C-B	105	37.7687	165	75.8671
YBR197C	654	366.308	839	39.7757
YBR198C	2397	2120.65	6734	55.1451
YBR199W	1395	1113.8	20168	314.453
YBR200W	1656	1372.09	2467	31.2239
YBR200W-A	165	30.3946	127	72.562
YBR201W	636	345.475	878	44.1346
YBR201C-A	204	36.1042	1471	707.55
YBR202W	2538	2258.77	2151	16.5375
YBR203W	2775	2512.68	3188	22.0334
YBR204C	1128	839.415	1197	24.7639
YBR205W	1215	923.672	826.611	15.5412
YBR206W	324	86.2189	102.389	20.623
YBR207W	1398	1115.12	2484	38.684
YBR208C	5508	5218.66	1758	5.85008
YBR209W	318	82.6116	205	43.0938
YBR210W	429	159.747	2013	218.833
YBR211C	975	691.828	6711	168.458
YBR212W	2019	1720.29	14794	149.344
YBR213W	825	533.827	1090	35.4591
YBR214W	1584	1292.48	14774	198.507
YBR215W	1878	1609.03	1894	20.4418
YBR216C	2025	1756.44	1543	15.2558
YBR217W	561	278.309	707	44.1158
YBR218C	3543	3246.49	8407.99	44.9759
YBR219C	384	125.803	54.9504	7.58545
YBR220C	1683	1395.27	1978.05	24.6196
YBR221C	1101	803.743	5781	124.907
YBR221W-A	105	37.7687	123	56.5555
YBR222C	1632	1340.84	17824	230.85
YBR223C	1635	1350.8	1922.62	24.7176
YBR223W-A	120	33.6798	0	0
YBR224W	516	235.657	48.3782	3.56509
YBR225W	2703	2418.7	3664.41	26.3102
YBR226C	411	145.884	146.589	17.45
YBR227C	1563	1288.57	1358	18.3019
YBR228W	915	635.768	944	25.7855
YBR229C	2865	2581.17	2196	14.7746
YBR230C	405	141.314	7271	893.534
YBR230W-A	201	35.8104	416	201.737
YBR231C	912	625.119	1949	54.1441
YBR232C	360	108.998	301.99	48.1144
YBR233W	1242	958.441	1499.01	27.1607
YBR233W-A	285	64.3421	462	124.695
YBR234C	1155	861.124	4375	88.2295
YBR235W	3363	3082.96	2424	13.6542
YBR236C	1311	1028.36	2912	49.1754
YBR237W	2550	2288.98	3505	26.5918
YBR238C	2196	1916.09	728	6.59806
YBR239C	1590	1298.44	842	11.2614
YBR240C	1353	1066.02	9494	154.663
YBR241C	1467	1172.87	7719	114.291
YBR242W	717	431.183	3681	148.254
YBR243C	1347	1051.68	2939	48.531
YBR244W	489	210.841	675	55.5969
YBR245C	3390	3125	1688	9.38048
YBR246W	1164	873.153	1157	23.0115
YBR247C	1452	1177.18	2714	40.0376
YBR248C	1659	1366.17	2275	28.9186
YBR249C	1113	814.645	4944	105.393
YBR250W	1572	1299.7	2140	28.5938
YBR251W	924	637.939	3684	100.286
YBR252W	444	172.347	2257	227.421
YBR253W	366	112.789	2861	440.509
YBR254C	528	246.996	1175	82.6133
YBR255W	2085	1818.29	4297	41.0398
YBR255C-A	363	110.864	1189	186.249
YBR256C	717	431.237	6470	260.549
YBR257W	840	562.326	3039	93.8521
YBR258C	429	159.747	828	90.0117
YBR259W	2067	1797.53	2484	23.9981
YBR260C	2001	1719.87	3713	37.4913
YBR261C	699	406.407	1552	66.3182
YBR262C	321	84.4295	2896	595.671
YBR263W	1473	1174.36	10099	149.341
YBR264C	600	315.857	2113	116.174
YBR265W	963	676.481	6446	165.477
YBR267W	1182	898.702	8098	156.482
YBR266C	453	179.577	0	0
YBR268W	318	82.6116	1075	225.98
YBR269C	417	150.526	3918	452.016
YBR270C	1638	1355.74	2443	31.2931
YBR271W	1260	977.886	2351	41.7509
YBR272C	1443	1168.71	2835	42.1259
YBR273C	1311	1028.61	3966	66.958
YBR274W	1584	1306.7	2028	26.9523
YBR275C	5751	5525.97	1532	4.81451
YBR276C	2424	2152.13	6078	49.045
YBR277C	402	139.004	275.707	34.4447
YBR278W	606	321.984	1361.29	73.4208
YBR279W	1338	1053.27	13313	219.501
YBR280C	1914	1635.27	4413	46.8647
YBR281C	2637	2363.51	2664	19.574
YBR282W	441	169.9	3279	335.158
YBR283C	1473	1195.5	9492	137.883
YBR284W	2394	2123.64	6411	52.4261
YBR285W	435	164.826	1793	188.911
YBR286W	1614	1332.39	34609	451.086
YBR287W	1284	993.766	9734	170.102
YBR288C	1452	1180.41	2148	31.6013
YBR289W	2718	2440.1	4775	33.9834
YBR290W	966	682.602	14718	374.441
YBR291C	900	610.767	3098	88.0861
YBR292C	372	116.871	523	77.7133
YBR293W	1425	1154.59	2250	33.842
YBR294W	2580	2295.59	2074	15.6898
YBR295W	3651	3384.2	4976	25.5345
YBR296C	1725	1434.02	4267	51.6738
YBR296C-A	120	33.6798	130	67.0309
YBR297W	1407	1128.99	2513.02	38.655
YBR298C	1845	1564.83	3133	34.7692
YBR298C-A	222	39.7783	4.4	1.92091
YBR299W	1755	1470.44	354.076	4.18168
YBR300C	498	218.924	39.1244	3.10353
YBR301W	363	110.864	51.1906	8.01866
YBR302C	1140	856.344	109.069	2.21184
YCL076W	744	460.849	204	7.68729
YCL075W	441	169.9	0	0
YCL074W	927	642.648	15	0.405341
YCL073C	1848	1570.14	6.00003	0.0663615
YCL069W	1377	1092.33	0	0
YCL068C	783	498.351	0	0
YCL067C	633	348.691	2191	109.12
YCL066W	528	246.996	46.5	3.26938
YCL065W	369	114.918	0	0
YCL064C	1083	792.153	303	6.64256
YCL063W	1272	990.594	663	11.623
YCL061C	3291	3023.54	379	2.17684
YCL059C	951	665.905	1732	45.1687
YCL058C	459	184.608	379.359	35.6864
YCL058W-A	342	97.0144	112.641	20.1633
YCL057C-A	294	69.305	2015	504.908
YCL057W	2139	1849.02	3036	28.5142
YCL056C	435	164.826	294	30.9759
YCL055W	1008	718.29	621	15.0139
YCL054W-A	87	39.7303	15	6.55648
YCL054W	2526	2250.75	2269	17.5069
YCL052C	1251	969.823	2240	40.1104
YCL051W	1752	1461.94	1614	19.1724
YCL050C	966	681.225	2799	71.3533
YCL049C	939	649.345	7015	187.609
YCL048W-A	240	45.4193	925	353.674
YCL048W	1392	1111.85	851	13.2919
YCL047C	777	491.188	799	28.2489
YCL045C	2283	1985.3	10013.5	87.592
YCL046W	324	86.2189	358.454	72.1993
YCL044C	1254	964.106	5074	91.396
YCL043C	1569	1263.97	26532.9	364.543
YCL041C	495	216.101	642.34	51.6191
YCL042W	360	108.998	231.191	36.8344
YCL040W	1503	1205.74	64336.8	926.632
YCL039W	2238	1955.32	6315	56.0864
YCL038C	1587	1302.43	4005	53.4011
YCL037C	1305	1015.07	868	14.85
YCL036W	1701	1400.43	2771	34.3619
YCL035C	333	91.4911	8297	1574.87
YCL034W	1065	773.074	10541	236.79
YCL033C	507	227.221	1880	143.685
YCL032W	1041	756.629	4674	107.277
YCL031C	894	613.919	7188	203.329
YCL030C	2400	2111.53	2934	24.1305
YCL029C	1323	1031.56	1150	19.3599
YCL028W	1218	926.33	4946	92.7236
YCL027W	1539	1257.32	1829	25.2621
YCL026C-B	582	295.102	4327	254.635
YCL026C-A	582	297.132	257	15.0206
YCL025C	1902	1604.45	3298	35.6965
YCL023C	348	100.993	50	8.59767
YCL024W	3114	2849.69	751.114	4.57731
YCL022C	516	235.657	31.8859	2.34974
YCL021W-A	378	121.31	259	37.0771
YCL020W	1317	1044.46	1388.12	23.0801
YCL019W	5313	5083.73	2110.02	7.20784
YCL018W	1095	800.341	7780	168.813
YCL017C	1494	1212.1	14537	208.276
YCL016C	1143	850.175	1171	23.9194
YCL014W	4911	4659.8	2868	10.6884
YCL012C	405	141.314	780	95.8543
YCL011C	1284	996.188	9899	172.565
YCL010C	780	486.623	3765	134.361
YCL009C	930	635.708	4264	116.483
YCL008C	1158	866.868	1911	38.2833
YCL007C	393	132.273	346.164	45.4478
YCL005W-A	222	39.7783	528.836	230.875
YCL005W	771	477.12	2622	95.4349
YCL004W	1566	1285.38	3095	41.815
YCL002C	792	510.365	1683	57.2671
YCL001W	567	284.054	2981	182.248
YCL001W-A	462	187.162	527	48.8983
YCL001W-B	255	51.098	581	197.458
YCR001W	315	80.8464	777	166.902
YCR002C	969	680.409	6156	157.12
YCR003W	552	269.666	4340	279.49
YCR004C	744	456.23	18619	708.72
YCR005C	1383	1103.55	7032	110.659
YCR006C	474	197.615	876	76.9816
YCR007C	720	435.232	1758	70.1455
YCR008W	1812	1533.78	6182	69.995
YCR009C	798	518.544	3956	132.487
YCR010C	852	561.631	1562	48.2983
YCR011C	3150	2893.4	7002	42.0258
